district_no,year,Field_ha,Harvested_t,Yield_dt/ha,kreisYield,kreisField_ha,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,temp_mean_early_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,producer_price_index,fertilizer_price_index,energy_price_index
15090,2018,51900.0,2175500.0,419.0,44.64,5529.39378155276,77.78251,19.555243,14,18.009626,17143910.0,35.61396156430523,37.76264303725175,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15090,2019,51400.0,2548500.0,495.8,48.78,5057.0633217889,185.91464,18.203253,8,16.798725,15040856.0,35.61396156430523,37.76264303725175,258.0,15.0,121.0,90.0,102.65,110.55
15090,2020,48600.0,2756800.0,566.8,66.67,5716.587851593882,181.06322,18.22241,7,15.449045,15062525.0,35.61396156430523,37.76264303725175,269.0,8.0,105.0,100.0,100.0,100.0
15090,2021,48600.0,3514600.0,722.7,70.68,4753.075958553929,202.60394,17.813719,0,16.110565,13789561.0,35.61396156430523,37.76264303725175,257.0,22.0,129.0,105.1,114.25,118.325
15091,2017,51000.0,3830800.0,751.8,57.13,3875.5387019479404,221.89499,17.663525,1,16.924032,14789557.0,94.13399078409,38.79986127633599,254.0,24.0,135.0,96.7,94.2,101.7
15091,2018,51900.0,2175500.0,419.0,30.86,3822.515504003543,83.69384,20.142664,19,18.32108,17293178.0,94.13399078409,38.79986127633599,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
15091,2019,51400.0,2548500.0,495.8,48.9,5069.5038219655025,163.39961,18.895153,10,17.382244,15878795.0,94.13399078409,38.79986127633599,258.0,15.0,121.0,90.0,102.65,110.55
15091,2020,48600.0,2756800.0,566.8,59.71,5119.8059189841115,172.08002,18.997347,8,15.698871,15632931.0,94.13399078409,38.79986127633599,269.0,8.0,105.0,100.0,100.0,100.0
15091,2021,48600.0,3514600.0,722.7,67.21,4519.726021143315,249.8627,18.027956,0,16.327726,14181965.0,94.13399078409,38.79986127633599,257.0,22.0,129.0,105.1,114.25,118.325
16051,2017,10400.0,808800.0,774.6,79.44,1066.5840420002787,288.54,16.8291,1,16.167936,14876664.0,247.10317176604275,58.24566985599352,254.0,24.0,135.0,96.7,94.2,101.7
16051,2018,11100.0,603300.0,543.2,47.92,979.2194385507743,111.79,19.16495,14,16.892788,17420990.0,247.10317176604275,58.24566985599352,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16051,2019,11000.0,679100.0,615.0,57.62,1030.6016243404852,155.2,18.075663,7,15.779279,16233862.0,247.10317176604275,58.24566985599352,258.0,15.0,121.0,90.0,102.65,110.55
16051,2020,11100.0,717800.0,646.7,60.49,1038.2542120948597,175.53,18.281942,6,14.548497,16003757.0,247.10317176604275,58.24566985599352,269.0,8.0,105.0,100.0,100.0,100.0
16051,2021,11800.0,921000.0,781.1,68.77,1038.9015477673772,294.77997,17.038244,0,15.217297,14245756.0,247.10317176604275,58.24566985599352,257.0,22.0,129.0,105.1,114.25,118.325
16052,2017,10400.0,808800.0,774.6,82.55,1108.3397868469663,227.90001,16.976757,2,16.246042,14870822.0,266.0037717300465,55.77280584513514,254.0,24.0,135.0,96.7,94.2,101.7
16052,2018,11100.0,603300.0,543.2,62.59,1278.9930020637094,95.75001,19.192114,14,16.86468,17233158.0,266.0037717300465,55.77280584513514,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16052,2019,11000.0,679100.0,615.0,86.47,1546.6178836640358,190.02002,17.888725,5,15.92761,16265443.0,266.0037717300465,55.77280584513514,258.0,15.0,121.0,90.0,102.65,110.55
16052,2020,11100.0,717800.0,646.7,79.79,1369.520641148105,203.82999,18.129246,5,14.143803,16171218.0,266.0037717300465,55.77280584513514,269.0,8.0,105.0,100.0,100.0,100.0
16052,2021,11800.0,921000.0,781.1,87.81,1326.5369333932442,336.13,16.858889,0,15.017102,14170861.0,266.0037717300465,55.77280584513514,257.0,22.0,129.0,105.1,114.25,118.325
16061,2018,11100.0,603300.0,543.2,54.93,1122.465020024917,106.59538,18.15595,9,16.133467,17718248.0,346.8863602410155,56.91366926795253,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16061,2019,11000.0,679100.0,615.0,69.35,1240.4065020481194,160.61461,16.674122,3,14.537281,15687663.0,346.8863602410155,56.91366926795253,258.0,15.0,121.0,90.0,102.65,110.55
16061,2020,11100.0,717800.0,646.7,70.09,1203.0292234374065,182.81459,16.886335,3,13.630391,15478317.0,346.8863602410155,56.91366926795253,269.0,8.0,105.0,100.0,100.0,100.0
16061,2021,11800.0,921000.0,781.1,75.32,1137.8517460787966,228.82307,16.00285,0,14.3126745,13980779.0,346.8863602410155,56.91366926795253,257.0,22.0,129.0,105.1,114.25,118.325
16062,2017,10400.0,808800.0,774.6,75.36,1011.8048011724699,288.821,15.67746,0,15.136623,14417344.0,287.5644480155212,55.89379781697348,254.0,24.0,135.0,96.7,94.2,101.7
16062,2018,11100.0,603300.0,543.2,43.37,886.2426345982277,98.218,18.131155,9,16.215609,17569898.0,287.5644480155212,55.89379781697348,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16062,2019,11000.0,679100.0,615.0,71.53,1279.3983719034172,160.957,16.793415,2,14.739636,15925850.0,287.5644480155212,55.89379781697348,258.0,15.0,121.0,90.0,102.65,110.55
16062,2020,11100.0,717800.0,646.7,69.8,1198.051644969767,179.15201,17.039082,4,13.758138,15643673.0,287.5644480155212,55.89379781697348,269.0,8.0,105.0,100.0,100.0,100.0
16062,2021,11800.0,921000.0,781.1,66.01,997.2065023720312,212.35602,16.101274,0,14.383507,14250166.0,287.5644480155212,55.89379781697348,257.0,22.0,129.0,105.1,114.25,118.325
16063,2017,10400.0,808800.0,774.6,81.28,1091.288405510859,307.80197,15.847667,0,15.356869,14597700.0,356.1552828377808,55.30591591571282,254.0,24.0,135.0,96.7,94.2,101.7
16063,2018,11100.0,603300.0,543.2,66.57,1360.3221624441783,108.078,18.308165,8,16.13493,17719088.0,356.1552828377808,55.30591591571282,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16063,2019,11000.0,679100.0,615.0,77.28,1382.2439001914736,152.462,16.814375,3,14.562127,16039595.0,356.1552828377808,55.30591591571282,258.0,15.0,121.0,90.0,102.65,110.55
16063,2020,11100.0,717800.0,646.7,77.42,1328.8418102229136,168.83,17.176285,4,13.6561775,15795691.0,356.1552828377808,55.30591591571282,269.0,8.0,105.0,100.0,100.0,100.0
16063,2021,11800.0,921000.0,781.1,79.16,1195.8622440201482,274.51804,16.016834,0,14.285957,14118282.0,356.1552828377808,55.30591591571282,257.0,22.0,129.0,105.1,114.25,118.325
16064,2017,10400.0,808800.0,774.6,72.27,970.3175820161146,279.89868,16.17322,0,15.562564,14631232.0,288.48125861461494,57.97816110990006,254.0,24.0,135.0,96.7,94.2,101.7
16064,2018,11100.0,603300.0,543.2,51.44,1051.148746223953,100.506,18.818066,13,16.548285,17672268.0,288.48125861461494,57.97816110990006,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16064,2019,11000.0,679100.0,615.0,66.03,1181.0243883235376,140.83467,17.352188,5,15.017333,16052179.0,288.48125861461494,57.97816110990006,258.0,15.0,121.0,90.0,102.65,110.55
16064,2020,11100.0,717800.0,646.7,66.28,1137.634140810833,170.50467,17.643692,5,14.080555,15807160.0,288.48125861461494,57.97816110990006,269.0,8.0,105.0,100.0,100.0,100.0
16064,2021,11800.0,921000.0,781.1,73.32,1107.6379450676764,223.89401,16.522528,0,14.735712,14244616.0,288.48125861461494,57.97816110990006,257.0,22.0,129.0,105.1,114.25,118.325
16065,2017,10400.0,808800.0,774.6,70.5,946.5530584216975,250.27847,16.580444,0,15.92045,14639538.0,255.3944509348272,57.7760652335081,254.0,24.0,135.0,96.7,94.2,101.7
16065,2018,11100.0,603300.0,543.2,50.35,1028.8751822001561,90.93846,19.058966,13,16.924978,17507042.0,255.3944509348272,57.7760652335081,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16065,2019,11000.0,679100.0,615.0,49.45,884.4715432772822,145.99077,17.832808,7,15.599405,16146609.0,255.3944509348272,57.7760652335081,258.0,15.0,121.0,90.0,102.65,110.55
16065,2020,11100.0,717800.0,646.7,64.61,1108.9701544627026,169.13385,18.049196,5,14.541438,15851782.0,255.3944509348272,57.7760652335081,269.0,8.0,105.0,100.0,100.0,100.0
16065,2021,11800.0,921000.0,781.1,76.77,1159.7567518118592,228.16766,16.985306,0,15.158571,14348903.0,255.3944509348272,57.7760652335081,257.0,22.0,129.0,105.1,114.25,118.325
16066,2017,10400.0,808800.0,774.6,61.92,831.3555372690994,319.62524,15.357391,0,14.9164715,14680207.0,471.66110006503663,59.29756782040675,254.0,24.0,135.0,96.7,94.2,101.7
16066,2018,11100.0,603300.0,543.2,58.28,1190.9204690888796,113.75294,17.623201,4,15.658942,17559772.0,471.66110006503663,59.29756782040675,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16066,2019,11000.0,679100.0,615.0,69.81,1248.634144311164,175.64,16.303883,3,14.177311,16175537.0,471.66110006503663,59.29756782040675,258.0,15.0,121.0,90.0,102.65,110.55
16067,2017,10400.0,808800.0,774.6,79.36,1065.5099392389493,307.55362,15.885205,0,15.243499,14821512.0,385.15297235244526,59.65989891892316,254.0,24.0,135.0,96.7,94.2,101.7
16067,2018,11100.0,603300.0,543.2,56.87,1162.1078770947938,113.66819,18.333948,7,15.997371,17578616.0,385.15297235244526,59.65989891892316,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16067,2019,11000.0,679100.0,615.0,63.8,1141.1382095266044,160.20454,17.021336,3,14.679971,16190045.0,385.15297235244526,59.65989891892316,258.0,15.0,121.0,90.0,102.65,110.55
16067,2020,11100.0,717800.0,646.7,58.98,1012.3364759357715,180.02272,17.291557,5,13.558147,15961273.0,385.15297235244526,59.65989891892316,269.0,8.0,105.0,100.0,100.0,100.0
16067,2021,11800.0,921000.0,781.1,72.15,1089.962871476171,283.23636,16.080734,0,14.231724,14223850.0,385.15297235244526,59.65989891892316,257.0,22.0,129.0,105.1,114.25,118.325
16068,2017,10400.0,808800.0,774.6,73.49,986.6976491263907,232.30545,16.968727,1,16.305307,14705056.0,182.7582739898777,56.81968900391705,254.0,24.0,135.0,96.7,94.2,101.7
16068,2018,11100.0,603300.0,543.2,44.3,905.2466846368801,90.750916,19.494701,14,17.274233,17395872.0,182.7582739898777,56.81968900391705,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16068,2019,11000.0,679100.0,615.0,46.11,824.731705976046,134.2518,18.355146,9,16.050098,16159437.0,182.7582739898777,56.81968900391705,258.0,15.0,121.0,90.0,102.65,110.55
16068,2020,11100.0,717800.0,646.7,59.6,1022.978195418311,159.28181,18.558641,6,14.907735,15890652.0,182.7582739898777,56.81968900391705,269.0,8.0,105.0,100.0,100.0,100.0
16068,2021,11800.0,921000.0,781.1,80.24,1212.1776965661531,243.69273,17.335499,0,15.525399,14277152.0,182.7582739898777,56.81968900391705,257.0,22.0,129.0,105.1,114.25,118.325
16070,2017,10400.0,808800.0,774.6,85.39,1146.4704348741668,300.698,15.630009,0,15.025357,14853525.0,491.93560482323153,60.49259630510207,254.0,24.0,135.0,96.7,94.2,101.7
16070,2018,11100.0,603300.0,543.2,63.03,1287.9841655228568,120.020004,17.923738,5,15.71374,17422302.0,491.93560482323153,60.49259630510207,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16070,2021,11800.0,921000.0,781.1,69.69,1052.7998962324928,308.97,15.791168,0,13.932799,14189170.0,491.93560482323153,60.49259630510207,257.0,22.0,129.0,105.1,114.25,118.325
16071,2017,10400.0,808800.0,774.6,81.94,1100.1497532918283,231.98555,16.661345,1,15.960443,14835030.0,298.83041021743145,56.61191675710935,254.0,24.0,135.0,96.7,94.2,101.7
16071,2018,11100.0,603300.0,543.2,58.91,1203.7941804053862,98.72778,19.01037,10,16.706184,17324214.0,298.83041021743145,56.61191675710935,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16071,2019,11000.0,679100.0,615.0,58.65,1049.0243885381717,143.5789,17.955025,6,15.67249,16246392.0,298.83041021743145,56.61191675710935,258.0,15.0,121.0,90.0,102.65,110.55
16071,2020,11100.0,717800.0,646.7,62.34,1070.007729905663,168.20332,18.16073,5,14.306001,16032033.0,298.83041021743145,56.61191675710935,269.0,8.0,105.0,100.0,100.0,100.0
16071,2021,11800.0,921000.0,781.1,80.77,1220.1843538341002,300.5878,16.849098,0,15.012488,14227321.0,298.83041021743145,56.61191675710935,257.0,22.0,129.0,105.1,114.25,118.325
16074,2017,10400.0,808800.0,774.6,80.29,1077.9963838394056,226.70668,16.787958,2,16.089819,14819002.0,293.8711554302379,56.34634215180621,254.0,24.0,135.0,96.7,94.2,101.7
16074,2018,11100.0,603300.0,543.2,61.59,1258.5585396565564,98.716675,19.057423,13,16.729506,17219250.0,293.8711554302379,56.34634215180621,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16074,2019,11000.0,679100.0,615.0,67.75,1211.7886159157908,164.68,17.88972,5,15.759493,16219310.0,293.8711554302379,56.34634215180621,258.0,15.0,121.0,90.0,102.65,110.55
16074,2020,11100.0,717800.0,646.7,68.96,1183.633831477294,182.26335,18.148726,5,14.159717,16075484.0,293.8711554302379,56.34634215180621,269.0,8.0,105.0,100.0,100.0,100.0
16074,2021,11800.0,921000.0,781.1,79.72,1204.3221083032618,326.87997,16.784517,0,14.962262,14121568.0,293.8711554302379,56.34634215180621,257.0,22.0,129.0,105.1,114.25,118.325
16075,2017,10400.0,808800.0,774.6,83.68,1123.511488350747,258.75714,15.724076,0,15.114698,14742038.0,473.78533538472414,53.56651124174638,254.0,24.0,135.0,96.7,94.2,101.7
16075,2018,11100.0,603300.0,543.2,54.88,1121.4432969045595,104.91072,17.879808,4,15.711079,17151980.0,473.78533538472414,53.56651124174638,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16075,2019,11000.0,679100.0,615.0,54.3,971.2195106159031,185.98643,16.76105,2,14.682221,16117632.0,473.78533538472414,53.56651124174638,258.0,15.0,121.0,90.0,102.65,110.55
16075,2020,11100.0,717800.0,646.7,71.78,1232.0364910591672,205.34145,16.988825,4,13.02489,16031041.0,473.78533538472414,53.56651124174638,269.0,8.0,105.0,100.0,100.0,100.0
16075,2021,11800.0,921000.0,781.1,77.53,1171.237996196085,343.03714,15.710445,0,13.844145,13903172.0,473.78533538472414,53.56651124174638,257.0,22.0,129.0,105.1,114.25,118.325
16076,2017,10400.0,808800.0,774.6,77.72,1043.4908326316927,239.49817,16.65291,2,15.923345,14819126.0,345.58282326892333,51.81728158176075,254.0,24.0,135.0,96.7,94.2,101.7
16076,2018,11100.0,603300.0,543.2,63.3,1293.501470372788,93.37728,18.851847,8,16.525219,17183596.0,345.58282326892333,51.81728158176075,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16076,2019,11000.0,679100.0,615.0,72.54,1297.46341252445,191.40363,17.59908,2,15.580585,16194856.0,345.58282326892333,51.81728158176075,258.0,15.0,121.0,90.0,102.65,110.55
16076,2020,11100.0,717800.0,646.7,63.28,1086.1419497662873,202.7291,17.825647,5,13.804764,16126739.0,345.58282326892333,51.81728158176075,269.0,8.0,105.0,100.0,100.0,100.0
16076,2021,11800.0,921000.0,781.1,85.37,1289.6760961596772,341.5118,16.559809,0,14.69125,14048493.0,345.58282326892333,51.81728158176075,257.0,22.0,129.0,105.1,114.25,118.325
16077,2017,10400.0,808800.0,774.6,83.85,1125.7939567185722,221.64001,17.18662,2,16.391665,14915334.0,227.83220903103785,53.35449963023861,254.0,24.0,135.0,96.7,94.2,101.7
16077,2018,11100.0,603300.0,543.2,63.48,1297.1796736060755,86.130005,19.38019,15,17.059082,17232184.0,227.83220903103785,53.35449963023861,259.40162601626014,17.297560975609755,122.63577235772358,95.4,96.925,109.125
16077,2019,11000.0,679100.0,615.0,74.37,1330.1951197883006,182.01997,18.111492,6,16.17586,16259356.0,227.83220903103785,53.35449963023861,258.0,15.0,121.0,90.0,102.65,110.55
16077,2020,11100.0,717800.0,646.7,69.92,1200.1113326115487,198.43999,18.336885,5,14.342058,16191942.0,227.83220903103785,53.35449963023861,269.0,8.0,105.0,100.0,100.0,100.0
16077,2021,11800.0,921000.0,781.1,85.9,1297.6827534276242,321.12,17.109478,0,15.266834,14222829.0,227.83220903103785,53.35449963023861,257.0,22.0,129.0,105.1,114.25,118.325
