district_no,year,yield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,state_name,latitude,longitude,avg_elevation,avg_soil_pawc
08435,2005,64.23,403.56323,17.9064,0.0,15789422.0,5.39922,15.34414,20.74336,13.0,Baden-Württemberg,47.7332583953389,9.40072652419086,509.6451279850925,44.56315501760408
08435,2006,63.47,405.57993,19.16128,3.0,17313222.0,5.78345,16.36334,22.14679,18.0,Baden-Württemberg,47.7332583953389,9.40072652419086,509.6451279850925,44.56315501760408
08435,2007,65.12,501.4666,17.27917,1.0,15899034.0,5.74782,14.546,20.29382,4.0,Baden-Württemberg,47.7332583953389,9.40072652419086,509.6451279850925,44.56315501760408
08436,1979,52.57,352.51575,14.71182,0.0,15055462.0,8.17264,10.59795,18.77059,29.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,1980,49.16,406.41113,15.30364,0.0,15325443.0,8.2586,11.2188,19.4774,33.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,1981,46.29,465.3021,15.46205,0.0,14902398.0,8.31466,11.43461,19.74927,13.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,1982,52.78,356.33685,16.45569,0.0,15670939.0,8.62717,12.31816,20.94533,31.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,1999,58.98,329.74106,16.72328,0.0,15850938.0,8.10201,12.83613,20.93814,14.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,2002,69.6,483.56836,15.18312,0.0,16039016.0,7.91308,11.37968,19.29276,19.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,2003,58.69,200.38414,18.01292,12.0,18868026.0,9.84548,13.18274,23.02822,26.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,2004,61.56,322.4789,16.25374,0.0,16925130.0,8.06318,12.38759,20.45077,21.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,2005,65.05,396.29,15.74124,0.0,15891979.0,7.84188,11.99438,19.83626,16.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08436,2006,61.09,368.87213,17.16983,5.0,17427596.0,8.41671,13.11209,21.5288,27.0,Baden-Württemberg,47.8248897643056,9.780356959962539,634.5472553824981,54.56626062034585
08437,1979,50.2,319.0299,14.78195,0.0,14984743.0,8.23994,10.60551,18.84544,29.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1980,59.94,351.59583,15.27537,0.0,15186568.0,8.35734,11.12323,19.48058,32.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1981,46.5,396.73203,15.47072,0.0,14785559.0,8.42343,11.30493,19.72836,11.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1982,55.0,391.55795,16.43917,0.0,15495355.0,8.68265,12.21158,20.89423,32.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1984,55.0,412.75052,14.84319,1.0,15152782.0,8.1173,10.84168,18.95898,37.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1991,51.67,240.33734,17.0937,1.0,17472300.0,9.33097,12.45599,21.78697,10.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
08437,1999,58.98,335.82053,16.75229,0.0,15759262.0,8.15934,12.77258,20.93191,16.0,Baden-Württemberg,48.038591272552914,9.241697527835784,674.2397170257681,49.55458230702874
09161,1979,51.5,239.03001,15.65853,0.0,14366929.0,8.63174,11.45561,20.08735,13.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1980,48.75,278.18005,15.9657,1.0,14527480.0,8.66792,11.78492,20.45284,15.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1981,58.45,300.16992,16.50474,0.0,14215144.0,8.62766,12.33546,20.96312,10.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1982,59.3,277.57996,17.768,1.0,15396349.0,9.56934,13.19862,22.76796,23.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1983,47.46,223.25,18.08271,9.0,16367174.0,10.57061,12.90197,23.47258,15.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1984,49.09,294.84003,15.62022,2.0,14693668.0,8.6837,11.43262,20.11632,30.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1985,56.27,216.68999,16.69458,1.0,16336832.0,10.10729,11.8211,21.92839,23.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1986,57.17,247.67996,15.92112,1.0,15473864.0,9.54528,11.24969,20.79497,21.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1987,50.09,252.07996,16.84261,0.0,14582734.0,8.65576,12.72932,21.38508,26.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1989,56.02,270.87,16.69307,1.0,15053939.0,8.61114,12.65519,21.26633,5.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1990,57.77,224.14993,16.19414,2.0,16215146.0,9.77356,11.42014,21.1937,8.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1991,53.07,173.32,17.73533,2.0,16438573.0,9.61617,13.00808,22.62426,7.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1992,54.79,186.10999,18.07237,9.0,16143350.0,9.70315,13.37655,23.0797,15.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1993,68.54,298.31,15.94548,2.0,15774094.0,9.00223,11.56322,20.56546,23.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1994,59.92,250.37994,18.44012,13.0,16895518.0,9.35073,13.95427,23.305,12.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1995,57.05,278.04007,17.22648,5.0,16671904.0,8.7912,13.03336,21.82456,25.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1996,59.57,299.81992,15.18734,0.0,14789685.0,8.15039,11.25147,19.40187,31.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1997,60.15,210.42998,17.34384,0.0,16442927.0,10.12419,12.43178,22.55597,11.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1998,71.15,272.25998,16.52349,7.0,14339285.0,9.11541,12.09496,21.21037,14.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,1999,60.51,243.43,17.91694,3.0,15764171.0,9.31511,13.38975,22.70487,11.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2000,69.96,285.08,16.47515,1.0,15036703.0,8.57705,12.40119,20.97823,13.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2001,67.69,290.08,16.76243,4.0,15391933.0,8.98036,12.32497,21.30534,16.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2002,73.09,320.06995,16.67112,1.0,15026991.0,8.89362,12.37483,21.26845,17.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2003,56.91,129.95999,18.90658,16.0,18233172.0,11.31973,13.28135,24.60108,24.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2004,70.75,240.02,17.34853,1.0,16638181.0,9.4733,12.69893,22.17222,20.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2005,74.44,321.91992,16.81485,3.0,15441982.0,8.99865,12.46984,21.46849,19.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2006,65.5,247.96999,18.30772,8.0,17258446.0,9.47894,13.6945,23.17344,27.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2007,71.91,284.72998,16.19003,2.0,15466465.0,8.81335,11.86267,20.67601,11.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2008,67.5,268.61,16.50923,1.0,15474831.0,8.94038,12.17298,21.11336,18.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2009,70.81,220.79997,17.82233,1.0,16652892.0,9.55377,13.13078,22.68454,11.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2010,74.74,343.79,16.65729,8.0,15350419.0,9.12931,12.05101,21.18032,15.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2011,83.43,265.72,17.14259,4.0,15933601.0,9.40795,12.59334,22.00129,17.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2012,71.7,183.98996,17.58296,4.0,16733638.0,9.91756,12.60082,22.51838,14.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2013,70.68,241.82,17.66237,7.0,16734386.0,9.72209,12.69056,22.41265,34.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2014,72.44,316.63995,16.9746,2.0,15246475.0,8.54222,12.82784,21.37006,11.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2015,56.09,130.02998,18.61643,18.0,17154484.0,10.53463,13.28834,23.82297,21.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09161,2016,79.18,214.49995,18.24716,1.0,17149678.0,10.0536,13.21169,23.26529,17.0,Bayern,48.75516671516582,11.394970905379177,373.5096750258926,39.55312044509245
09162,1979,50.0,385.0901,15.0158,0.0,14596515.0,8.80986,10.57954,19.38939,30.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1980,50.26,340.37997,15.72391,1.0,15305367.0,9.13547,11.17125,20.30672,34.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1981,62.79,456.76,15.85795,0.0,14673845.0,8.88238,11.49474,20.37712,12.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1982,65.43,321.44998,16.90485,0.0,15374963.0,9.71691,12.23896,21.95586,30.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1983,52.95,315.93,17.05787,6.0,16277874.0,10.75981,11.64809,22.4079,19.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1984,54.6,393.58005,15.04958,2.0,14803000.0,8.93141,10.66483,19.59624,35.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1985,53.55,386.1599,16.42878,0.0,16571706.0,10.46598,11.26627,21.73225,27.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1986,50.7,271.85007,15.50135,0.0,16093291.0,10.14578,10.47668,20.62246,35.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1987,49.09,359.37997,16.72373,0.0,15215335.0,8.92544,12.45611,21.38156,28.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1989,51.4,366.38004,16.02331,1.0,15167126.0,8.86375,11.7565,20.62025,10.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1990,59.33,269.86005,15.60921,0.0,16564417.0,10.4636,10.40588,20.86948,14.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1991,52.07,293.97006,17.15093,2.0,16440394.0,9.73713,12.3629,22.10004,12.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1992,49.16,241.27002,18.06497,12.0,16732996.0,9.90971,13.25333,23.16304,29.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1993,54.0,400.36005,15.55214,1.0,15772629.0,9.09079,11.10083,20.19162,27.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1994,57.03,311.36002,18.15642,7.0,17084666.0,9.49747,13.60101,23.09848,16.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1995,55.7,334.01993,16.7314,2.0,16414322.0,8.65453,12.60136,21.25589,30.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1996,56.37,394.14,14.68627,0.0,15110386.0,8.52997,10.45344,18.98341,34.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1997,59.05,286.02005,16.61257,0.0,16328910.0,9.90523,11.83762,21.74285,19.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1998,67.07,351.01007,16.36415,5.0,14531652.0,8.93976,12.0632,21.00296,19.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,1999,62.57,322.06003,17.26103,2.0,15560393.0,9.25422,12.72586,21.98008,11.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2000,66.13,468.00995,16.16644,1.0,15901738.0,8.75444,12.01933,20.77377,20.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2001,59.21,352.73996,16.22253,3.0,15768167.0,8.98568,11.75074,20.73641,12.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2002,63.84,423.53995,16.02501,0.0,15483077.0,8.85363,11.71089,20.56452,26.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2003,63.77,178.94998,18.81404,15.0,18027952.0,11.25486,13.3032,24.55805,31.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2004,69.72,279.13998,16.89721,0.0,16910310.0,9.23941,12.42023,21.65964,26.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2005,56.69,460.58,16.24426,2.0,15324476.0,8.48277,12.11147,20.59424,18.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2006,66.03,316.78998,17.75679,6.0,17579892.0,9.28099,13.22186,22.50285,29.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2007,57.94,387.03003,15.87083,3.0,15363747.0,8.84132,11.56221,20.40354,15.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2008,64.17,347.73,16.02812,0.0,15855474.0,8.79097,11.75358,20.54454,20.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2009,60.55,278.88992,17.42203,1.0,16741294.0,9.3497,12.8447,22.19439,15.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2010,57.61,448.66003,16.43539,5.0,15694113.0,8.81074,12.03934,20.85008,22.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2011,66.11,338.89,16.96524,4.0,16277661.0,9.37599,12.42449,21.80048,18.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2012,70.69,284.93002,17.22069,4.0,16595455.0,9.48871,12.51111,21.99982,15.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2013,63.62,316.08994,17.49688,8.0,17027532.0,9.8678,12.41384,22.28164,33.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2014,91.82,367.23004,16.55049,2.0,15279528.0,8.41903,12.45045,20.86948,18.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2015,57.11,177.02002,18.48342,16.0,17179398.0,10.54672,13.16138,23.7081,27.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09162,2016,80.1,346.78003,17.77173,0.0,17049788.0,9.57333,13.08334,22.65667,19.0,Bayern,48.15311401419826,11.546364761985838,521.5121962396062,44.92586102281985
09171,1979,44.54,439.42508,15.2854,0.0,14310792.0,8.72125,10.93558,19.65683,30.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1980,45.51,404.34003,16.01352,1.0,15427367.0,9.1124,11.54888,20.66128,26.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1981,44.28,542.18994,16.22868,1.0,14702851.0,8.89753,11.88066,20.77818,12.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1982,50.7,333.3701,17.45955,0.0,15580833.0,9.64497,12.80822,22.45319,26.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1983,45.35,316.735,17.54315,6.0,16669177.0,10.69184,12.1395,22.83134,17.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1984,52.61,446.60995,15.45505,2.0,14664149.0,8.74056,11.16814,19.9087,29.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1985,52.25,459.98492,16.79776,1.0,16538759.0,10.22589,11.79311,22.019,26.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1986,47.15,275.06003,15.98817,1.0,16277712.0,10.08236,11.08326,21.16562,29.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1987,44.42,405.8151,17.12647,0.0,15349231.0,9.17248,12.70818,21.88066,25.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1989,50.82,428.74,16.52507,1.0,15188794.0,8.78847,12.30712,21.0956,7.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1990,60.05,358.62997,15.87176,0.0,16335869.0,10.08819,10.82381,20.912,10.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1991,57.63,382.76013,17.50082,2.0,16198884.0,9.2911,12.93603,22.22713,11.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1992,57.81,317.745,18.24871,11.0,16914000.0,9.78554,13.51091,23.29646,20.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1993,59.91,506.74503,15.97089,1.0,15823139.0,8.98756,11.59714,20.58471,24.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1994,50.47,289.78003,18.61406,7.0,17292050.0,9.66469,13.91106,23.57575,12.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1995,53.48,405.35004,17.22139,3.0,16501922.0,8.83631,12.9789,21.8152,26.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1996,57.23,443.83505,15.19046,0.0,15006311.0,8.31252,11.14032,19.45284,30.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1997,58.27,439.70505,16.8746,0.0,16377518.0,9.71502,12.26339,21.97842,12.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1998,62.67,394.82004,16.59079,5.0,14516238.0,8.84822,12.36685,21.21507,17.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,1999,62.58,302.35498,17.74626,2.0,16006018.0,9.31885,13.18157,22.50041,10.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,2000,67.22,435.61505,16.55668,2.0,16039435.0,8.9224,12.39687,21.31927,15.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
09171,2001,60.53,416.75995,16.53957,1.0,15672231.0,8.81343,12.25471,21.06814,9.0,Bayern,48.208846359102154,12.705683190327365,439.9440029199491,51.53609114100415
