year,district_no,kreisYield,Super_Ensemble_pred,Predicted_Best_Model,Prob_Hybrid_XGB,Prob_Native_Ensemble,Prob_Robust_Linear,Prob_Statistical_Trend,Prob_V31_Solar_Gated
2023,8126,630.9,773.3409903986786,Hybrid_XGB,0.4467478,0.069848485,0.11419409,0.36002097,0.009188545
2024,8126,666.0,726.2280377174715,Statistical_Trend,0.3388356,0.14390764,0.09127419,0.4154491,0.0105334725
2000,8127,631.1,578.7148919637025,Robust_Linear,0.09932045,0.015081344,0.63623124,0.22074597,0.028620966
2001,8127,576.9,600.7528113433092,Robust_Linear,0.10130187,0.010654425,0.8056838,0.07460456,0.007755326
2002,8127,614.3,606.3192706595671,Robust_Linear,0.29728937,0.022959836,0.43779132,0.22975065,0.01220888
2003,8127,437.2,612.1201571343508,Hybrid_XGB,0.47846383,0.015630461,0.3688255,0.12778823,0.009291903
2004,8127,619.5,572.4981495423572,Robust_Linear,0.16087814,0.015562418,0.6912171,0.12643388,0.0059084375
2005,8127,610.1,581.2966466839661,Robust_Linear,0.088230796,0.08154197,0.7742821,0.050742954,0.005202078
2006,8127,609.1,588.9132205189326,Robust_Linear,0.19599989,0.03744321,0.6845148,0.07647857,0.0055635297
2007,8127,623.1,625.0149182922494,Robust_Linear,0.22271048,0.13744494,0.5556816,0.0762881,0.0078749135
2008,8127,619.1,609.6794485407046,Statistical_Trend,0.21430247,0.0997743,0.13576797,0.54308087,0.007074454
2009,8127,658.4,627.0164632766255,Robust_Linear,0.2093184,0.05051382,0.65872294,0.07428702,0.007157837
2010,8127,616.6,659.1690864607089,V31_Solar_Gated,0.09474286,0.095059924,0.23477569,0.047404554,0.528017
2019,8127,778.0,686.7073912317232,Robust_Linear,0.16138875,0.09260619,0.6458931,0.092147335,0.007964582
2022,8127,660.1,755.9906293584414,Robust_Linear,0.22193502,0.11012628,0.45719358,0.19977172,0.010973396
2023,8127,777.3,718.9209186178057,Statistical_Trend,0.2911751,0.081614986,0.2038155,0.412089,0.01130545
2024,8127,822.3,727.9481892005367,Robust_Linear,0.35794058,0.107659936,0.38695264,0.13595296,0.011493825
2000,8128,667.8,570.8945128438771,Robust_Linear,0.077897415,0.0102301175,0.77726495,0.11257191,0.022035573
2001,8128,580.7,606.3410450412874,Robust_Linear,0.061398704,0.006790933,0.8871038,0.041440725,0.0032657858
2002,8128,655.1,603.8407642037316,Statistical_Trend,0.36305642,0.026932778,0.14479095,0.455299,0.009920896
2003,8128,454.4,599.0214639097384,Hybrid_XGB,0.676582,0.015893081,0.17237183,0.12215285,0.013000184
2004,8128,658.2,591.7386011787232,Robust_Linear,0.14532575,0.013515418,0.7033406,0.13196133,0.0058568767
2005,8128,658.0,602.6815678647498,Robust_Linear,0.14623919,0.058779173,0.711205,0.07731702,0.0064596697
2006,8128,660.9,631.151118963107,Robust_Linear,0.23424312,0.056678865,0.6386902,0.06341859,0.0069691637
2007,8128,651.0,659.0291867485373,Robust_Linear,0.3387884,0.07507728,0.50332373,0.07479638,0.008014232
2008,8128,615.8,659.5797833387139,Native_Ensemble,0.30562976,0.4879144,0.060065567,0.13918564,0.0072046546
2009,8128,736.8,655.9121716923996,Robust_Linear,0.23844956,0.06820038,0.62028617,0.06605484,0.007008989
2010,8128,633.6,669.041133916669,Hybrid_XGB,0.31920522,0.20685463,0.18609071,0.083146386,0.204703
2011,8128,774.2,682.4843560487748,Native_Ensemble,0.26007706,0.5214047,0.13406509,0.07579897,0.008654185
2012,8128,739.4,720.3718618867416,Robust_Linear,0.34252596,0.10314877,0.48288846,0.06422275,0.007214028
2013,8128,726.3,728.7658876015454,Robust_Linear,0.11353646,0.070315674,0.73790073,0.06654479,0.011702355
2014,8128,909.1,817.3689569002883,V31_Solar_Gated,0.026921658,0.020485641,0.03835066,0.042291485,0.87195057
2015,8128,574.8,772.8769074416416,Robust_Linear,0.14393798,0.15304889,0.62548244,0.07069407,0.0068366015
2016,8128,754.4,801.6328884096855,Robust_Linear,0.28977025,0.23543143,0.35368052,0.097738616,0.023379268
2017,8128,868.8,765.0895191917874,Hybrid_XGB,0.4615074,0.09714184,0.36048838,0.06738532,0.013477014
2018,8128,583.4,756.2503710937825,Hybrid_XGB,0.4526009,0.26346934,0.15249732,0.11899193,0.012440507
2019,8128,777.5,765.7110987711947,V31_Solar_Gated,0.2358554,0.20160988,0.20043485,0.09101273,0.27108714
2020,8128,732.1,743.7277725699842,Hybrid_XGB,0.42785293,0.09899237,0.35795572,0.1040371,0.011161809
2021,8128,893.8,778.6746386471502,Robust_Linear,0.18435645,0.06758161,0.5701425,0.16977349,0.008145958
2022,8128,692.7,748.3029599415222,Hybrid_XGB,0.59923226,0.10002421,0.16905467,0.11726231,0.014426512
2023,8128,670.7,775.8828070920918,Hybrid_XGB,0.45323163,0.07291188,0.10481453,0.3599577,0.009084182
2024,8128,819.8,744.1787102077182,Hybrid_XGB,0.3748751,0.1590655,0.09258698,0.36287346,0.010598961
2000,8135,642.3,609.8708664331429,Statistical_Trend,0.055653725,0.010281761,0.082858145,0.83342904,0.017777385
2001,8135,610.9,619.5191255156464,Robust_Linear,0.10074673,0.011242043,0.7942902,0.08558679,0.008134228
2002,8135,661.1,636.5554119705204,Statistical_Trend,0.16179968,0.021118198,0.12973829,0.67959416,0.0077496553
2003,8135,492.8,646.1078997758021,Hybrid_XGB,0.48780823,0.017782975,0.2347404,0.16625476,0.09341365
2004,8135,639.3,605.7431335979215,Robust_Linear,0.25112692,0.013769,0.6418807,0.08656545,0.006657976
2007,8135,696.3,643.0074747786371,Robust_Linear,0.18205744,0.09870637,0.5807487,0.13065639,0.007831069
2000,8136,633.8,592.0155473367463,Robust_Linear,0.113438405,0.015290891,0.49704555,0.33853284,0.03569231
2002,8136,597.4,619.7684927575169,Hybrid_XGB,0.39790377,0.020996895,0.28959972,0.28043896,0.011060757
2004,8136,562.9,620.2583994286517,Robust_Linear,0.3381015,0.015738372,0.53601253,0.10244006,0.007707612
2005,8136,578.7,605.0427877381256,Robust_Linear,0.107806094,0.047699265,0.7350982,0.1025917,0.0068047605
2007,8136,673.8,630.3523590793693,Robust_Linear,0.17449032,0.08578152,0.6703107,0.061733834,0.00768365
2000,8215,649.4,548.8496271597946,Robust_Linear,0.12676619,0.013018605,0.75368947,0.09921176,0.007314011
2001,8215,539.7,582.3589267192153,Robust_Linear,0.08665518,0.00794625,0.84655505,0.053788006,0.0050555076
2002,8215,599.9,585.514806986197,Robust_Linear,0.36562446,0.019061498,0.5039077,0.10310426,0.008302164
2003,8215,446.0,566.7169731000123,Hybrid_XGB,0.51418155,0.02392592,0.12906438,0.3248432,0.007984904
2004,8215,613.1,549.5812459316803,Robust_Linear,0.26797527,0.020213401,0.5331951,0.17126592,0.0073503307
2005,8215,623.3,562.5949985012484,Robust_Linear,0.19429444,0.082783654,0.6234101,0.0901632,0.009348628
2006,8215,578.7,583.9930803205755,Hybrid_XGB,0.45531076,0.13103013,0.3341441,0.07064883,0.008866147
2007,8215,596.7,608.0235884074758,Statistical_Trend,0.20809415,0.057941027,0.2543839,0.47316286,0.00641805
2008,8215,590.6,582.2864914912631,Statistical_Trend,0.12136063,0.34982753,0.07068107,0.37518206,0.08294865
2009,8215,687.3,596.7250106471813,Statistical_Trend,0.2942667,0.061478663,0.23023075,0.40556827,0.0084555615
2010,8215,622.8,610.2283270792287,Statistical_Trend,0.21801014,0.10484805,0.21677539,0.4451014,0.015265046
2011,8215,735.9,619.8540096153129,Statistical_Trend,0.24219482,0.10897198,0.17465049,0.4596419,0.014540772
2012,8215,699.7,682.0775980860726,Robust_Linear,0.29833475,0.15812473,0.4015822,0.13393876,0.008019538
2013,8215,701.4,704.2396232457284,Robust_Linear,0.09896728,0.07155002,0.4990425,0.11028903,0.22015125
2014,8215,861.2,779.5363816516196,V31_Solar_Gated,0.04784626,0.05243944,0.13153602,0.04394959,0.7242287
2015,8215,681.1,722.8467768626646,Robust_Linear,0.10157377,0.06532676,0.7462619,0.07483994,0.0119975805
2016,8215,749.5,766.8158765577049,Robust_Linear,0.07191791,0.054523997,0.69827497,0.07119935,0.10408377
2017,8215,773.5,794.1216507146115,V31_Solar_Gated,0.121303335,0.071918294,0.28257,0.066439345,0.45776913
2018,8215,570.8,759.958394378789,Hybrid_XGB,0.33158612,0.104884505,0.29216418,0.25886008,0.012505142
2019,8215,761.9,754.0645820167055,Robust_Linear,0.27325612,0.299576,0.31629178,0.1028878,0.007988285
2020,8215,563.7,723.9939604984166,Hybrid_XGB,0.52191603,0.09881282,0.2733493,0.0969658,0.008956042
2021,8215,864.0,717.3154240677839,Robust_Linear,0.28447026,0.09291536,0.4856343,0.12720864,0.009771335
2022,8215,663.8,705.6871251006598,Native_Ensemble,0.2408978,0.409445,0.24051732,0.09780696,0.011332979
2023,8215,753.9,710.9354501936715,Hybrid_XGB,0.32119724,0.10349582,0.24821909,0.11490728,0.21218055
2024,8215,765.2,704.3231484108861,Native_Ensemble,0.3691192,0.41458437,0.059295606,0.14992501,0.007075829
2000,8225,630.9,578.8861492550172,Robust_Linear,0.078571275,0.012969863,0.7150416,0.17134272,0.02207457
2001,8225,569.8,601.8910932495086,Robust_Linear,0.11431589,0.009488501,0.81060296,0.058429927,0.0071628424
2002,8225,639.3,599.795677259673,Robust_Linear,0.33591458,0.02041493,0.45898926,0.17330985,0.011371393
2003,8225,465.0,603.7558296914584,Hybrid_XGB,0.56693906,0.01610574,0.2941009,0.11464388,0.008210343
2004,8225,651.4,588.7609389495722,Robust_Linear,0.17100133,0.01327538,0.6590788,0.15064941,0.0059951427
2005,8225,603.7,598.4021446546607,Robust_Linear,0.14098883,0.04906413,0.7269757,0.07562823,0.007343139
2006,8225,633.7,611.6259835404923,Robust_Linear,0.19583799,0.123049065,0.6114514,0.06297861,0.0066829347
2007,8225,624.4,638.1398151402395,Robust_Linear,0.18909861,0.07397937,0.433513,0.2960795,0.007329456
2008,8225,646.9,626.9434103100515,Statistical_Trend,0.2690554,0.09945098,0.17222618,0.45055342,0.00871403
2009,8225,709.6,642.0252923542205,Hybrid_XGB,0.3814545,0.1313014,0.3461907,0.13023202,0.010821342
2010,8225,655.3,689.1538883071748,V31_Solar_Gated,0.11654977,0.10537404,0.24081406,0.03904546,0.4982167
2011,8225,759.3,721.2925713996849,V31_Solar_Gated,0.08043429,0.081173144,0.09405895,0.03280131,0.7115323
2012,8225,700.5,709.4399281247005,Robust_Linear,0.22914885,0.31953734,0.39397016,0.050791197,0.0065524727
2014,8225,813.3,814.8955495545894,V31_Solar_Gated,0.026201274,0.022588195,0.04095702,0.041400332,0.86885315
2017,8225,944.4,855.4800266266205,V31_Solar_Gated,0.05941993,0.059070885,0.14475459,0.049056966,0.68769765
2018,8225,462.8,825.696725150403,Robust_Linear,0.24892181,0.16410255,0.4255749,0.13476266,0.026638098
2019,8225,774.1,790.2754239795935,Robust_Linear,0.2895684,0.1636592,0.4292331,0.10524152,0.012297727
2020,8225,714.9,738.7473128828217,Robust_Linear,0.3154548,0.08941677,0.49503118,0.089856565,0.010240731
2021,8225,739.5,761.7371506804678,Robust_Linear,0.17830217,0.054198697,0.6111431,0.14899328,0.007362666
2022,8225,424.7,726.6780380790594,Hybrid_XGB,0.4177842,0.12628196,0.34010834,0.10238194,0.013443501
2023,8225,614.3,705.099264438246,Robust_Linear,0.36225125,0.08067327,0.4307726,0.11709438,0.009208458
2024,8225,729.0,592.1719249537516,Statistical_Trend,0.264239,0.091034725,0.2340254,0.4029844,0.007716518
2000,8226,659.0,569.7810586110568,Robust_Linear,0.10382168,0.013378723,0.7081574,0.14203177,0.032610454
2001,8226,552.2,600.3625257029495,Robust_Linear,0.076687835,0.008038423,0.8599717,0.05152275,0.0037791526
2002,8226,640.3,616.2943611168491,Robust_Linear,0.36774865,0.020635288,0.5123222,0.090478286,0.008815587
2003,8226,442.0,602.3627613976506,Hybrid_XGB,0.41688317,0.028067034,0.14999641,0.39587867,0.009174639
2004,8226,663.5,574.2004871707838,Statistical_Trend,0.30262473,0.020759823,0.27992254,0.389385,0.0073077786
2005,8226,628.7,589.035325029069,Robust_Linear,0.14613949,0.02055767,0.687533,0.13750844,0.008261442
2006,8226,654.5,601.1078685030983,Robust_Linear,0.30335075,0.09373202,0.4542037,0.13965312,0.009060416
2007,8226,599.0,650.1238062659811,Robust_Linear,0.27008072,0.08673425,0.5689051,0.06604949,0.008230416
2008,8226,630.5,623.6721989453276,Native_Ensemble,0.12578207,0.38404906,0.06958554,0.3143995,0.106183805
2009,8226,683.1,632.8000835704772,Robust_Linear,0.32905048,0.1419185,0.38021266,0.1386194,0.010198884
2010,8226,664.5,638.9393762847398,Native_Ensemble,0.19436044,0.5040166,0.1235346,0.16371515,0.014373309
2011,8226,782.1,693.2644227620995,V31_Solar_Gated,0.14190657,0.04407307,0.081215516,0.1097232,0.6230816
2012,8226,731.1,701.1344486345362,Native_Ensemble,0.3030012,0.3859376,0.21399033,0.08998414,0.0070867715
2013,8226,762.2,746.7195125031891,Robust_Linear,0.11526918,0.07674243,0.49719897,0.076058745,0.23473068
2014,8226,890.2,838.3704775332675,V31_Solar_Gated,0.023788935,0.01903587,0.076885246,0.04545505,0.8348349
2015,8226,733.7,782.8317438604453,Robust_Linear,0.14384553,0.21293546,0.5426797,0.08261338,0.017925803
2016,8226,794.2,818.9296996764929,Robust_Linear,0.04634203,0.043098066,0.71870434,0.045975693,0.14587992
2017,8226,854.5,842.996872535942,V31_Solar_Gated,0.054414492,0.084089875,0.35347816,0.050452862,0.45756456
2018,8226,631.0,795.7189246882787,Robust_Linear,0.32042107,0.17320627,0.3478386,0.14104694,0.017487131
2019,8226,794.2,804.3098120484519,Robust_Linear,0.2534712,0.11335311,0.3362033,0.2861672,0.010805147
2020,8226,769.4,773.6779147799534,Hybrid_XGB,0.46671548,0.099213794,0.316217,0.10905588,0.008797854
2021,8226,893.4,790.7873305379844,Robust_Linear,0.2820035,0.100964196,0.5056889,0.10203377,0.009309615
2022,8226,794.9,792.1350343547879,Hybrid_XGB,0.538613,0.094023496,0.22754657,0.1280571,0.01175983
2023,8226,720.3,803.7568162539352,Hybrid_XGB,0.41374758,0.094162576,0.1376632,0.3451258,0.009300898
2024,8226,762.2,813.7131757781923,Robust_Linear,0.3252932,0.13828716,0.4220659,0.103173584,0.011180215
2000,8236,594.7,579.3391005602508,Statistical_Trend,0.071664356,0.011853301,0.09102073,0.8012967,0.024164908
2001,8236,561.0,593.5903285546568,Robust_Linear,0.2413876,0.019645043,0.576855,0.1528744,0.009237926
2002,8236,589.4,596.9685316003813,Robust_Linear,0.20398937,0.015225363,0.6546752,0.11907319,0.007036871
2003,8236,480.4,592.933281347602,Robust_Linear,0.30239612,0.01610073,0.5503848,0.12371895,0.0073993155
2004,8236,564.4,563.5326123268131,Robust_Linear,0.20515496,0.012660232,0.6851855,0.09017957,0.0068197544
2005,8236,558.2,566.4564390804699,Robust_Linear,0.12019032,0.110453635,0.6832973,0.079300895,0.006757879
2006,8236,585.5,577.048904834897,Robust_Linear,0.12794778,0.122979864,0.67088836,0.07112891,0.007055106
2009,8236,566.2,583.6463332045385,Robust_Linear,0.14109977,0.17046246,0.5118857,0.16847529,0.008076793
2000,8315,643.6,605.9852161449919,Statistical_Trend,0.09673161,0.011187533,0.12206779,0.7180672,0.051945865
2001,8315,567.8,610.9676647734883,Robust_Linear,0.16023844,0.025461381,0.6693272,0.13772593,0.0072470563
2002,8315,603.0,614.3414061643402,Robust_Linear,0.2069765,0.024104288,0.44213057,0.31952178,0.0072667724
2003,8315,509.1,619.2233250914721,Robust_Linear,0.27542162,0.015062825,0.62892365,0.07432552,0.0062663835
2004,8315,638.9,573.4124132040581,Robust_Linear,0.32625717,0.016551184,0.43442374,0.21609528,0.006672627
2005,8315,611.8,587.1044428223971,Robust_Linear,0.18004522,0.052912936,0.65180916,0.10812857,0.0071041146
2006,8315,606.8,610.1998632389823,Robust_Linear,0.27389288,0.1456357,0.49897766,0.07439131,0.0071024606
2007,8315,654.8,624.8535020487739,Robust_Linear,0.14464003,0.07557571,0.567199,0.20564368,0.0069415835
2000,8316,651.9,610.3240990271669,Statistical_Trend,0.091748126,0.011592594,0.15051904,0.6854961,0.060644105
2001,8316,582.5,619.6679165607347,Statistical_Trend,0.34210643,0.029950872,0.18667029,0.43031576,0.010956649
2002,8316,690.3,627.3186174929075,Robust_Linear,0.23310329,0.020234622,0.580703,0.15720178,0.008757347
2003,8316,515.4,657.2623988110764,Robust_Linear,0.3407683,0.022555271,0.51250625,0.1149812,0.009188954
2004,8316,648.2,637.6649679924819,Statistical_Trend,0.25159377,0.017171059,0.285192,0.368571,0.077472135
2004,8317,659.2,635.9906976806068,Hybrid_XGB,0.36898106,0.019208055,0.31533265,0.28519824,0.011280053
2006,8317,620.1,655.5643065758345,Hybrid_XGB,0.39085892,0.06313772,0.17303608,0.36351544,0.009451737
2002,8335,489.5,521.2772231174729,Robust_Linear,0.27501738,0.017572159,0.501559,0.19775562,0.008095744
2005,8335,537.1,506.5724978488952,Robust_Linear,0.28654152,0.11113061,0.37365207,0.21948442,0.009191377
2004,8337,649.6,541.7505393881695,Hybrid_XGB,0.42903665,0.018852038,0.1863001,0.35537097,0.0104402555
2009,8416,716.0,689.7285975929523,Statistical_Trend,0.21730673,0.047822997,0.23034942,0.4977296,0.0067912485
2024,8416,886.0,865.0028718887322,Statistical_Trend,0.32017577,0.13781367,0.0916138,0.44161135,0.008785368
2000,8425,625.6,596.7192888078064,Statistical_Trend,0.053011708,0.009718115,0.23130721,0.6877638,0.018199177
2001,8425,589.2,600.2813152590386,Robust_Linear,0.11143521,0.014216423,0.7431817,0.122985356,0.008181207
2002,8425,666.8,614.6167809838192,Statistical_Trend,0.24061802,0.021499008,0.147108,0.58289135,0.007883624
2003,8425,531.9,642.1706829557047,Hybrid_XGB,0.49290383,0.021742066,0.13768284,0.23922789,0.10844337
2004,8425,638.0,605.2189020048596,Statistical_Trend,0.18513802,0.022837607,0.1708806,0.6014275,0.019716263
2005,8425,668.0,610.9937948277409,Statistical_Trend,0.17583269,0.071730606,0.20141599,0.54218864,0.008832057
2006,8425,564.8,640.3083771040282,Robust_Linear,0.23080285,0.035086505,0.38990438,0.33754066,0.00666553
2007,8425,649.4,650.1193401580283,Robust_Linear,0.11886483,0.059614882,0.63262033,0.18266435,0.0062356605
2008,8425,678.7,622.5415867077031,Native_Ensemble,0.09434987,0.5806439,0.05295204,0.26514497,0.006909242
2009,8425,664.0,644.1346408319707,Statistical_Trend,0.26899973,0.059403535,0.122451276,0.5424818,0.006663673
2010,8425,710.6,690.4866914909092,V31_Solar_Gated,0.15581433,0.07917968,0.10805412,0.04599052,0.6109613
2011,8425,753.0,725.3699471877565,V31_Solar_Gated,0.08846799,0.092111096,0.16219322,0.03934765,0.61788005
2012,8425,793.3,720.9669645693751,Robust_Linear,0.21454297,0.047546055,0.42561144,0.30451304,0.007786441
2016,8425,651.9,879.6678236899413,V31_Solar_Gated,0.22860698,0.15982498,0.070863605,0.07921678,0.46148765
2018,8425,654.6,723.1042097495786,Robust_Linear,0.3481276,0.095291115,0.38825083,0.15534018,0.012990289
2019,8425,741.5,719.1630693420167,Robust_Linear,0.1515576,0.05299082,0.6266525,0.16166925,0.00712983
2020,8425,804.6,696.9007257749068,Native_Ensemble,0.22911274,0.49915165,0.06762228,0.19522895,0.008884399
2021,8425,763.9,744.045477275727,Robust_Linear,0.3587494,0.076936655,0.3835754,0.16799827,0.012740261
2000,8426,632.1,613.410785194757,Statistical_Trend,0.06591065,0.009682535,0.14882298,0.7509506,0.024633264
2001,8426,622.1,618.4942836903746,Robust_Linear,0.15944861,0.015513319,0.520835,0.2953905,0.008812575
2002,8426,632.7,631.8994255709136,Statistical_Trend,0.2103639,0.018367244,0.2292918,0.5346872,0.007289878
2003,8426,584.7,645.7440931881604,Hybrid_XGB,0.39912412,0.015781593,0.3650325,0.16702512,0.053036608
2004,8426,649.6,615.2268263920458,Robust_Linear,0.22745076,0.016575841,0.51695096,0.21958153,0.019440863
2005,8426,658.0,632.074971772588,Statistical_Trend,0.17809989,0.059478905,0.21686713,0.537869,0.0076851365
2006,8426,628.4,651.7831938605219,Robust_Linear,0.27227297,0.32004726,0.3435696,0.05706431,0.0070458204
2007,8426,680.3,676.7115828940483,Robust_Linear,0.1559578,0.07100199,0.7073537,0.05794002,0.0077465433
2008,8426,680.2,655.8552452855429,Statistical_Trend,0.17667346,0.05628778,0.13188289,0.5924157,0.0427402
2009,8426,706.3,668.8062382125402,Statistical_Trend,0.30511728,0.07151387,0.17604631,0.43865553,0.0086670555
2010,8426,729.1,719.953912485739,V31_Solar_Gated,0.13586643,0.1445522,0.16566053,0.05918583,0.494735
2000,8435,618.5,587.3107962073439,Robust_Linear,0.07513327,0.012083521,0.72838426,0.15594666,0.028452294
2001,8435,593.6,600.5009839753673,Statistical_Trend,0.12579207,0.0107604135,0.2572906,0.6012042,0.00495267
2002,8435,699.2,615.9437726600938,Robust_Linear,0.25944054,0.013915943,0.6425064,0.0770023,0.0071348757
2003,8435,583.0,634.9622078197739,Hybrid_XGB,0.55394846,0.015483993,0.20914909,0.17634971,0.045068685
2004,8435,635.5,630.4332744828482,Statistical_Trend,0.25625798,0.024708183,0.35051537,0.35308227,0.015436187
2005,8435,642.3,637.6717617006066,Native_Ensemble,0.2604852,0.39497864,0.17109998,0.16545862,0.0079775285
