district_no,year,yield
9477,1996,54.16
9477,1997,50.13
9477,1998,57.17
9477,1999,49.31
9477,2000,67.4
9477,2001,50.17
9477,2002,54.57
9477,2003,39.61
9477,2004,56.41
9477,2005,65.56
9477,2006,57.39
9477,2007,54.51
9477,2008,57.71
9477,2009,61.4
9477,2010,57.16
9477,2011,69.13
9477,2012,60.84
9477,2013,56.21
9477,2014,66.35
9477,2015,50.99
9477,2016,80.1
9478,1979,47.29
9478,1980,38.1
9478,1981,46.06
9478,1982,54.33
9478,1983,41.31
9478,1984,48.02
9478,1985,49.37
9478,1986,52.26
9478,1987,45.88
9478,1988,44.55
9478,1989,50.64
9478,1990,52.23
9478,1991,42.64
9478,1992,50.16
9478,1993,50.11
9478,1994,50.1
9478,1995,51.49
9478,1996,54.24
9478,1997,50.31
9478,1998,57.0
9478,1999,56.02
9478,2000,60.72
9478,2001,64.03
9478,2002,60.94
9478,2003,48.1
9478,2004,62.93
9478,2005,61.75
9478,2006,55.47
9478,2007,55.29
9478,2008,61.83
9478,2009,67.25
9478,2010,67.67
9478,2011,84.3
9478,2012,59.19
9478,2013,63.4
9478,2014,77.54
9478,2015,48.62
9478,2016,60.95
9479,1979,41.05
9479,1980,42.48
9479,1981,46.05
9479,1982,46.21
9479,1983,39.2
9479,1984,40.07
9479,1985,44.56
9479,1986,45.73
9479,1987,40.28
9479,1988,43.87
9479,1989,45.1
9479,1990,48.38
9479,1991,40.19
9479,1992,44.85
9479,1993,48.66
9479,1994,48.14
9479,2003,47.06
9479,2004,56.26
9479,2005,64.18
9479,2006,54.65
9561,1979,42.0
9561,1980,43.72
9561,1981,51.72
9561,1982,44.99
9561,1983,34.97
9561,1984,35.06
9561,1985,50.24
9561,1986,48.72
9561,1987,42.08
9561,1988,49.2
9561,1989,50.39
9561,1990,53.14
9561,1991,43.07
9561,1992,47.11
9561,1993,53.85
9561,1994,47.04
9561,1995,50.32
9561,1996,58.11
9561,1997,49.96
9561,1998,59.08
9561,1999,61.57
9561,2000,62.24
9561,2001,54.21
9561,2002,60.27
9561,2003,40.09
9561,2004,61.64
9561,2005,51.7
9561,2006,53.39
9561,2007,65.22
9561,2008,53.32
9561,2009,69.3
9561,2010,52.4
9561,2011,73.28
9561,2012,65.64
9561,2013,60.58
9561,2014,83.66
9561,2015,61.18
9561,2016,58.91
9562,1979,41.5
9562,1980,42.22
9562,1981,51.72
9562,1982,52.14
9562,1983,41.96
9562,1984,41.58
9562,1985,48.73
9562,1986,48.72
9562,1987,49.09
9562,1988,47.23
9562,1989,49.34
9562,1990,53.09
9562,1991,42.55
9562,1992,52.23
9562,1993,52.38
9562,1994,49.57
9562,1995,51.11
9562,1996,53.12
9562,1997,49.63
9562,1998,53.01
9562,1999,50.26
9562,2000,56.58
9562,2001,51.17
9562,2002,52.57
9562,2003,43.5
9562,2004,55.45
9562,2005,55.79
9562,2006,54.25
9562,2007,69.84
9562,2008,61.42
9562,2009,69.96
9562,2010,61.32
9562,2011,77.48
9562,2012,61.14
9562,2013,60.83
9562,2014,72.46
9562,2015,46.91
9562,2016,80.1
9563,1979,46.29
9563,1980,47.49
9563,1981,54.79
9563,1982,52.27
9563,1983,37.1
9563,1984,44.63
9563,1985,50.74
9563,1986,46.73
9563,1987,50.09
9563,1988,44.28
9563,1989,47.32
9563,1990,52.91
9563,1991,42.06
9563,1992,50.9
9563,1993,53.86
9563,1994,48.56
9563,1995,53.12
9563,1996,55.11
9563,1997,50.4
9563,1998,53.72
9563,1999,55.39
9563,2000,61.19
9563,2001,48.19
9563,2002,57.07
9563,2003,41.11
9563,2004,56.39
9563,2005,58.14
9563,2006,56.33
9563,2007,60.01
9563,2008,53.35
9563,2009,59.52
9563,2010,68.13
9563,2011,70.97
9563,2012,50.49
9563,2013,50.48
9563,2014,81.62
9563,2015,50.99
9563,2016,50.0
9564,1979,48.0
9564,1980,48.25
9564,1981,54.83
9564,1982,49.53
9564,1983,39.88
9564,1984,49.09
9564,1985,49.23
9564,1986,41.76
9564,1987,51.09
9564,1988,48.22
9564,1989,47.82
9564,1990,52.05
9564,1991,45.06
9564,1992,44.81
9564,1993,51.03
9564,1994,47.73
9564,1995,52.61
9564,1996,51.06
9564,1997,48.48
9564,1998,53.45
9564,1999,53.88
9564,2000,57.03
9564,2001,53.5
9564,2002,53.81
9564,2003,43.76
9564,2004,54.46
9564,2005,53.96
9564,2006,49.13
9564,2007,61.06
9564,2008,60.42
9564,2009,62.17
9564,2010,66.04
9564,2011,67.17
9564,2012,65.87
9564,2013,61.63
9564,2014,70.47
9564,2015,60.16
9564,2016,80.1
9565,1979,40.0
9565,1980,38.2
9565,1981,33.1
9565,1982,53.16
9565,1983,32.97
9565,1984,45.08
9565,1985,48.23
9565,1986,44.74
9565,1987,40.07
9565,1988,45.76
9565,1989,50.42
9565,1990,50.02
9565,1991,40.05
9565,1992,46.1
9565,1993,57.92
9565,1994,48.39
9565,1995,48.1
9565,1996,53.23
9565,1997,50.13
9565,1998,55.17
9565,1999,61.55
9565,2000,62.23
9565,2001,52.22
9565,2002,61.72
9565,2003,45.27
9565,2004,59.15
9565,2005,63.65
9565,2006,59.44
9565,2007,64.2
9565,2008,63.88
9565,2009,64.59
9565,2010,60.31
9565,2011,63.57
9565,2012,73.24
9565,2013,68.73
9565,2014,70.43
9565,2015,55.07
9565,2016,80.1
9571,1979,46.53
9571,1980,47.2
9571,1981,54.19
9571,1982,53.14
9571,1983,35.66
9571,1984,46.75
9571,1985,49.59
9571,1986,52.06
9571,1987,50.73
9571,1988,50.02
9571,1989,50.59
9571,1990,52.42
9571,1991,43.02
9571,1992,51.81
9571,1993,57.62
9571,1994,48.32
9571,1995,52.15
9571,1996,58.01
9571,1997,53.49
9571,1998,58.88
9571,1999,56.79
9571,2000,63.93
9571,2001,53.69
9571,2002,66.4
9571,2003,40.64
9571,2004,62.33
9571,2005,61.58
9571,2006,62.13
9571,2007,64.87
9571,2008,57.49
9571,2009,69.1
9571,2010,51.22
9571,2011,72.92
9571,2012,66.95
9571,2013,64.88
9571,2014,76.52
9571,2015,52.88
9571,2016,66.17
9571,2017,91.73
9571,2018,47.17
9571,2019,69.93
9571,2020,57.23
9571,2021,83.25
9572,1979,47.97
9572,1980,50.57
9572,1981,50.47
9572,1982,53.25
9572,1983,38.03
9572,1984,47.14
9572,1985,51.3
9572,1986,48.93
9572,1987,48.5
9572,1988,47.01
9572,1989,46.96
9572,1990,52.89
9572,1991,45.59
9572,1992,50.65
9572,1993,53.55
9572,1994,47.63
9572,1995,48.17
9572,1996,52.26
9572,1997,47.77
9572,1998,53.63
9572,1999,52.53
9572,2000,60.61
9572,2001,50.48
9572,2002,54.86
9572,2003,43.34
9572,2004,54.3
9572,2005,55.82
9572,2006,58.32
9572,2007,68.7
9572,2008,61.82
9572,2009,69.42
9572,2010,60.75
9572,2011,77.04
9572,2012,60.13
9572,2013,62.81
9572,2014,71.47
9572,2015,46.35
9572,2016,48.2
9573,1979,46.29
9573,1980,47.49
9573,1981,54.79
9573,1982,52.27
9573,1983,37.1
9573,1984,44.63
9573,1985,48.37
9573,1986,46.81
9573,1987,49.6
9573,1988,44.03
9573,1989,46.17
9573,1990,52.59
9573,1991,40.71
9573,1992,51.77
9573,1993,55.29
9573,1994,46.71
9573,1995,54.52
9573,1996,54.84
9573,1997,47.69
9573,1998,53.66
9573,1999,51.18
9573,2000,57.4
9573,2001,46.87
9573,2002,59.77
9573,2003,34.43
9573,2004,53.48
9573,2005,55.14
9573,2006,52.57
9573,2007,59.41
9573,2008,52.21
9573,2009,58.76
9573,2010,69.61
9573,2011,71.53
9573,2012,53.6
9573,2013,59.42
9573,2014,76.01
9573,2015,45.88
9573,2016,55.66
9573,2017,72.33
9573,2018,43.25
9573,2019,72.17
9573,2020,64.93
9573,2021,84.83
9574,1979,47.89
9574,1980,42.69
9574,1981,50.62
9574,1982,49.53
9574,1983,39.85
9574,1984,44.22
9574,1985,48.43
9574,1986,45.36
9574,1987,41.02
9574,1988,44.83
9574,1989,45.57
9574,1990,48.55
9574,1991,45.31
9574,1992,48.14
9574,1993,53.24
9574,1994,47.51
9574,1995,51.06
9574,1996,50.92
9574,1997,50.2
9574,1998,53.46
9574,1999,53.34
9574,2000,57.01
9574,2001,53.16
9574,2002,51.53
9574,2003,43.83
9574,2004,54.49
9574,2005,50.79
9574,2006,50.55
9574,2007,59.79
9574,2008,59.86
9574,2009,59.52
9574,2010,65.78
9574,2011,66.52
9574,2012,65.64
9574,2013,63.61
9574,2014,66.31
9574,2015,61.18
9574,2016,62.0
9575,1979,49.05
9575,1980,51.89
9575,1981,59.26
9575,1982,56.92
9575,1983,39.37
9575,1984,52.98
9575,1985,56.8
9575,1986,57.46
9575,1987,54.41
9575,1988,50.99
9575,1989,51.6
9575,1990,56.06
9575,1991,49.97
9575,1992,60.33
9575,1993,59.07
9575,1994,53.75
9575,1995,59.81
9575,1996,61.34
9575,1997,56.3
9575,1998,60.15
9575,1999,61.42
9575,2000,73.03
9575,2001,60.77
9575,2002,72.6
9575,2003,50.59
9575,2004,67.07
9575,2005,66.99
9575,2006,69.49
9575,2007,69.86
9575,2008,66.28
9575,2009,78.61
9575,2010,57.83
9575,2011,86.29
9575,2012,70.15
9575,2013,78.52
9575,2014,92.05
9575,2015,56.93
9575,2016,70.59
9575,2017,95.23
9575,2018,60.93
9575,2019,79.16
9575,2020,70.2
9575,2021,91.07
9576,1979,46.59
9576,1980,45.14
9576,1981,53.25
9576,1982,53.81
9576,1983,34.34
9576,1984,47.06
9576,1985,48.79
9576,1986,50.0
9576,1987,48.59
9576,1988,46.41
9576,1989,50.68
9576,1990,49.42
9576,1991,42.04
9576,1992,54.75
9576,1993,57.69
9576,1994,48.7
9576,1995,50.08
9576,1996,53.36
9576,1997,52.1
9576,1998,55.53
9576,1999,55.0
9576,2000,62.58
9576,2001,51.71
9576,2002,63.05
9576,2003,45.27
9576,2004,59.25
9576,2005,63.5
9576,2006,59.3
9576,2007,63.83
9576,2008,63.8
9576,2009,64.29
9576,2010,59.12
9576,2011,63.32
9576,2012,78.95
9576,2013,74.01
9576,2014,71.99
9576,2015,54.87
9576,2016,71.56
9576,2017,76.22
9577,1979,49.12
9577,1980,45.64
9577,1981,53.78
9577,1982,50.8
9577,1983,40.43
9577,1984,52.07
9577,1985,50.09
9577,1986,53.34
9577,1987,48.32
9577,1988,49.86
9577,1989,50.54
9577,1990,52.66
9577,1991,48.3
9577,1992,53.58
9577,1993,58.07
9577,1994,51.31
9577,1995,49.61
9577,1996,54.52
9577,1997,53.35
9577,1998,59.47
9577,1999,59.75
9577,2000,63.26
9577,2001,58.68
9577,2002,69.85
9577,2003,44.78
9577,2004,60.42
9577,2005,66.89
9577,2006,59.84
9577,2007,71.63
9577,2008,63.71
9577,2009,70.18
9577,2010,78.3
9577,2011,75.93
9577,2012,77.06
9577,2013,69.36
9577,2014,88.43
9577,2015,55.75
9577,2016,78.49
9577,2018,63.66
9577,2019,62.62
9661,1979,49.0
9661,1980,49.43
9661,1981,58.96
9661,1982,52.14
9661,1983,38.98
9661,1984,51.59
9661,1985,53.25
9661,1986,51.7
9661,1987,44.28
9661,1988,46.74
9661,1989,53.32
9661,1990,51.53
9661,1991,41.05
9661,1992,54.08
9661,1993,57.88
9661,1994,53.89
9661,1995,55.07
9661,1996,60.1
9661,1997,51.12
9661,1998,57.24
9661,1999,52.31
9661,2000,68.46
9661,2001,61.2
9661,2002,66.5
9661,2003,36.95
9661,2004,66.76
9661,2005,60.59
9661,2006,59.36
9661,2007,70.35
9661,2008,58.84
9661,2009,62.68
9662,1979,44.18
9662,1980,50.84
9662,1981,57.29
9662,1982,51.12
9662,1983,39.97
9662,1984,58.11
9662,1985,55.26
9662,1986,54.68
9662,1987,53.1
9662,1988,45.8
9662,1989,51.42
9662,1990,53.61
9662,1991,40.05
9662,1992,56.84
9662,1993,57.88
9662,1994,55.8
9662,1995,56.24
9662,1996,58.07
9662,1997,51.99
9662,1998,57.22
9662,1999,61.06
9662,2000,72.64
9662,2001,55.29
9662,2002,65.41
9662,2003,32.67
9662,2004,66.64
9662,2005,57.51
9662,2006,60.39
9662,2007,60.01
9662,2008,55.8
9662,2009,75.94
9662,2010,70.39
9662,2011,74.0
9662,2012,68.67
9662,2013,55.53
9662,2014,82.64
9662,2015,41.81
9662,2016,59.16
9663,1979,53.0
9663,1980,51.26
9663,1981,62.07
9663,1982,54.19
9663,1983,39.96
9663,1984,53.1
9663,1985,56.27
9663,1986,57.66
9663,1987,65.12
9663,1988,55.1
9663,1989,53.49
9663,1990,54.19
9663,1991,44.09
9663,1992,59.2
9663,1993,58.9
9663,1994,56.68
9663,1995,63.21
9663,1996,53.2
9663,1997,58.87
9663,1998,62.39
9663,1999,63.6
9663,2000,72.65
9663,2001,60.26
9663,2002,70.09
9663,2003,50.59
9663,2004,69.89
9663,2005,65.73
9663,2006,63.46
9663,2007,71.39
9663,2008,68.99
9663,2009,76.97
9663,2010,67.04
9663,2011,83.37
9663,2012,71.22
9663,2013,70.68
9663,2014,85.7
9663,2015,63.22
9663,2016,85.64
9671,1979,49.2
9671,1980,49.43
9671,1981,56.77
9671,1982,54.7
9671,1983,42.09
9671,1984,51.59
9671,1985,51.86
9671,1986,54.12
9671,1987,50.46
9671,1988,50.69
9671,1989,57.12
9671,1990,54.12
9671,1991,43.57
9671,1992,58.95
9671,1993,52.83
9671,1994,55.23
9671,1995,54.96
9671,1996,62.59
9671,1997,52.35
9671,1998,59.81
9671,1999,57.89
9671,2000,65.83
9671,2001,61.14
9671,2002,66.18
9671,2003,35.72
9671,2004,66.74
9671,2005,60.13
9671,2006,59.6
9671,2007,65.69
9671,2008,61.07
9671,2009,61.8
9671,2010,68.08
9671,2011,68.99
9671,2012,78.78
9671,2013,68.56
9671,2014,79.91
9671,2015,48.1
9671,2016,78.0
9672,1979,46.08
9672,1980,45.57
9672,1981,51.14
9672,1982,49.74
9672,1983,36.51
9672,1984,48.35
9672,1985,49.47
9672,1986,52.7
9672,1987,51.24
9672,1988,44.97
9672,1989,56.59
9672,1990,49.03
9672,1991,42.2
9672,1992,54.6
9672,1993,54.36
9672,1994,50.72
9672,1995,52.1
9672,1996,57.32
9672,1997,55.37
9672,1998,57.19
9672,1999,58.11
9672,2000,63.58
9672,2001,56.46
9672,2002,62.86
9672,2003,42.55
9672,2004,63.35
9672,2005,59.24
9672,2006,61.67
9672,2007,60.29
9672,2008,54.11
9672,2009,70.71
9672,2010,71.23
9672,2011,70.97
9672,2012,67.33
9672,2013,67.97
9672,2014,83.13
9672,2015,56.46
9672,2016,64.06
9672,2017,81.02
9672,2018,47.37
9672,2019,62.39
9672,2020,63.11
9672,2021,85.98
9673,1979,48.3
9673,1980,49.31
9673,1981,52.1
9673,1982,49.08
9673,1983,38.25
9673,1984,47.1
9673,1985,50.31
9673,1986,50.94
9673,1987,51.84
9673,1988,43.66
9673,1989,52.05
9673,1990,51.9
9673,1991,41.92
9673,1992,57.48
9673,1993,54.32
9673,1994,53.05
9673,1995,53.57
9673,1996,56.33
9673,1997,49.32
9673,1998,57.51
9673,1999,59.04
9673,2000,65.07
9673,2001,55.55
9673,2002,58.49
9673,2003,42.24
9673,2004,61.91
9673,2005,55.88
9673,2006,59.26
9673,2007,58.83
9673,2008,52.07
9673,2009,64.56
9673,2010,64.45
9673,2011,67.43
9673,2012,68.86
9673,2013,58.31
9673,2014,74.05
9673,2015,56.77
9673,2016,60.52
9673,2017,86.98
9673,2018,60.05
9673,2019,60.44
9673,2020,68.93
9673,2021,75.48
9674,1979,46.56
9674,1980,46.82
9674,1981,51.91
9674,1982,51.25
9674,1983,33.89
9674,1984,46.59
9674,1985,51.09
9674,1986,51.82
9674,1987,48.93
9674,1988,45.24
9674,1989,47.8
9674,1990,50.94
9674,1991,44.04
9674,1992,58.68
9674,1993,56.1
9674,1994,50.53
9674,1995,54.07
9674,1996,57.14
9674,1997,51.58
9674,1998,56.95
9674,1999,57.18
9674,2000,66.0
9674,2001,52.01
9674,2002,61.74
9674,2003,43.2
9674,2004,66.24
9674,2005,62.12
9674,2006,51.8
9674,2007,56.76
9674,2008,49.55
9674,2009,65.33
9674,2010,63.27
9674,2011,74.84
9674,2012,67.05
9674,2013,57.06
9674,2014,76.96
9674,2015,55.21
9674,2016,66.3
9674,2017,88.89
9674,2018,64.65
9674,2019,59.55
9674,2020,68.18
9674,2021,76.33
9675,1979,47.76
9675,1980,51.56
9675,1981,59.16
9675,1982,53.73
9675,1983,37.6
9675,1984,52.03
9675,1985,54.79
9675,1986,58.59
9675,1987,57.07
9675,1988,49.34
9675,1989,51.37
9675,1990,54.78
9675,1991,46.29
9675,1992,62.77
9675,1993,54.88
9675,1994,53.68
9675,1995,58.97
9675,1996,61.91
9675,1997,52.75
9675,1998,55.02
9675,1999,58.66
9675,2000,66.56
9675,2001,56.19
9675,2002,70.73
9675,2003,38.26
9675,2004,67.06
9675,2005,58.39
9675,2006,56.69
9675,2007,65.32
9675,2008,59.23
9675,2009,78.21
9675,2010,63.68
9675,2011,83.02
9675,2012,69.57
9675,2013,72.83
9675,2014,91.35
9675,2015,54.73
9675,2016,70.49
9675,2017,92.89
9675,2018,51.85
9675,2019,71.37
9675,2020,63.06
9675,2021,84.8
9676,1979,47.91
9676,1980,46.71
9676,1981,56.01
9676,1982,52.06
9676,1983,40.72
9676,1984,48.23
9676,1985,51.89
9676,1986,53.43
9676,1987,54.71
9676,1988,51.87
9676,1989,56.91
9676,1990,55.45
9676,1991,46.48
9676,1992,60.35
9676,1993,58.57
9676,1994,57.4
9676,1995,60.14
9676,1996,58.4
9676,1997,53.79
9676,1998,58.35
9676,1999,59.96
9676,2000,68.02
9676,2001,59.36
9676,2002,64.64
9676,2003,53.88
9676,2004,66.52
9676,2005,66.51
9676,2006,61.87
9676,2007,57.71
9676,2008,62.52
9676,2009,67.75
9676,2010,66.16
9676,2011,76.49
9676,2012,74.23
9676,2013,68.49
9676,2014,79.38
9676,2015,64.15
9676,2016,75.63
9676,2017,89.34
9676,2018,71.2
9676,2019,80.81
9676,2020,72.89
9677,1979,45.09
9677,1980,49.9
9677,1981,52.42
9677,1982,55.14
9677,1983,37.93
9677,1984,49.12
9677,1985,51.51
9677,1986,51.53
9677,1987,52.31
9677,1988,46.97
9677,1989,50.97
9677,1990,53.71
9677,1991,44.45
9677,1992,59.66
9677,1993,55.298
9677,1994,53.69
9677,1995,54.23
9677,1996,58.61
9677,1997,53.22
9677,1998,57.98
9677,1999,57.29
9677,2000,65.75
9677,2001,60.75
9677,2002,65.55
9677,2003,49.51
9677,2004,66.86
9677,2005,59.85
9677,2006,60.99
9677,2007,62.63
9677,2008,59.74
9677,2009,74.2
9677,2010,75.28
9677,2011,79.07
9677,2012,67.87
9677,2013,67.11
9677,2014,83.79
9677,2015,47.19
9677,2016,75.07
9677,2017,90.16
9677,2018,68.97
9677,2019,69.66
9677,2020,76.56
9677,2021,87.75
9678,1979,44.18
9678,1980,50.84
9678,1981,57.29
9678,1982,52.76
9678,1983,36.7
9678,1984,50.6
9678,1985,52.35
9678,1986,51.78
9678,1987,52.87
9678,1988,46.13
9678,1989,51.15
9678,1990,53.69
9678,1991,42.41
9678,1992,58.52
9678,1993,54.99
9678,1994,53.01
9678,1995,55.82
9678,1996,59.02
9678,1997,50.11
9678,1998,55.72
9678,1999,56.75
9678,2000,70.45
9678,2001,54.54
9678,2002,65.0
9678,2003,37.31
9678,2004,67.84
9678,2005,57.41
9678,2006,54.02
9678,2007,65.66
9678,2008,57.98
9678,2009,72.92
9678,2010,70.52
9678,2011,78.04
9678,2012,67.05
9678,2013,63.67
9678,2014,79.59
9678,2015,51.53
9678,2016,65.03
9678,2017,86.0
9678,2018,59.12
9678,2019,57.44
9678,2020,61.54
9678,2021,81.18
9679,1979,50.75
9679,1980,52.73
9679,1981,61.6
9679,1982,57.07
9679,1983,42.21
9679,1984,52.46
9679,1985,56.36
9679,1986,58.37
9679,1987,57.77
9679,1988,54.33
9679,1989,51.18
9679,1990,56.14
9679,1991,48.7
9679,1992,61.8
9679,1993,60.35
9679,1994,55.23
9679,1995,63.36
9679,1996,52.36
9679,1997,57.84
9679,1998,61.89
9679,1999,62.67
9679,2000,72.05
9679,2001,61.64
9679,2002,72.76
9679,2003,51.0
9679,2004,70.57
9679,2005,65.56
9679,2006,70.12
9679,2007,72.99
9679,2008,69.31
9679,2009,80.5
9679,2010,68.47
9679,2011,86.26
9679,2012,75.6
9679,2013,74.58
9679,2014,92.14
9679,2015,61.68
9679,2016,82.61
9679,2017,95.47
9679,2018,60.18
9679,2019,79.29
9679,2020,72.46
9679,2021,89.47
9761,1979,53.0
9761,1980,49.5
9761,1981,54.57
9761,1982,60.32
9761,1983,50.46
9761,1984,50.59
9761,1985,54.75
9761,1986,53.68
9761,1987,54.07
9761,1988,60.52
9761,1989,56.54
9761,1990,58.29
9761,1991,57.07
9761,1992,58.38
9761,1993,59.91
9761,1994,57.73
9761,1995,56.12
9761,1996,62.22
9761,1997,63.66
9761,1998,68.08
9761,1999,62.6
9761,2000,73.66
9761,2001,64.72
9761,2002,75.13
9761,2003,64.84
9761,2004,74.06
9761,2005,68.29
9761,2006,68.58
9761,2007,76.56
9761,2008,73.04
9761,2009,74.95
9761,2010,70.08
9761,2011,86.61
9761,2012,78.26
9761,2013,68.15
9761,2014,90.8
9761,2015,73.93
9761,2016,80.1
9762,2016,80.1
9764,1980,48.55
9764,1981,61.99
9764,1982,58.07
9771,1979,52.07
9771,1980,47.58
9771,1981,59.09
9771,1982,58.18
9771,1983,52.29
9771,1984,53.6
9771,1985,58.21
9771,1986,57.55
9771,1987,50.2
9771,1988,60.0
9771,1989,62.08
9771,1990,61.5
9771,1991,55.03
9771,1992,63.19
9771,1993,62.21
9771,1994,60.88
9771,1995,58.15
9771,1996,61.35
9771,1997,60.31
9771,1998,65.29
9771,1999,61.81
9771,2000,73.32
9771,2001,63.86
9771,2002,68.19
9771,2003,64.1
9771,2004,70.51
9771,2005,71.69
9771,2006,67.71
9771,2007,76.16
9771,2008,75.44
9771,2009,76.92
9771,2010,76.89
9771,2011,84.81
9771,2012,82.46
9771,2013,74.19
9771,2014,97.37
9771,2015,76.22
9771,2016,87.02
9771,2017,95.09
9771,2018,95.42
9771,2019,94.89
9771,2020,99.54
9771,2021,89.75
9772,1979,53.66
9772,1980,49.09
9772,1981,56.81
9772,1982,60.01
9772,1983,53.53
9772,1984,48.04
9772,1985,53.62
9772,1986,56.4
9772,1987,52.05
9772,1988,59.75
9772,1989,59.37
9772,1990,57.85
9772,1991,54.98
9772,1992,58.55
9772,1993,60.93
9772,1994,58.36
9772,1995,55.57
9772,1996,61.39
9772,1997,59.4
9772,1998,64.94
9772,1999,62.32
9772,2000,72.21
9772,2001,61.95
9772,2002,68.38
9772,2003,64.41
9772,2004,69.88
9772,2005,66.52
9772,2006,66.22
9772,2007,76.19
9772,2008,69.96
9772,2009,74.84
9772,2010,72.27
9772,2011,86.48
9772,2012,85.68
9772,2013,74.31
9772,2014,97.32
9772,2015,71.59
9772,2016,82.92
9772,2017,94.89
9772,2018,81.73
9772,2019,94.1
9772,2020,94.69
9772,2021,81.81
9773,1979,52.51
9773,1980,50.2
9773,1981,58.93
9773,1982,57.38
9773,1983,51.34
9773,1984,52.34
9773,1985,53.25
9773,1986,57.08
9773,1987,53.18
9773,1988,57.71
9773,1989,59.48
9773,1990,59.0
9773,1991,54.31
9773,1992,61.49
9773,1993,65.5
9773,1994,59.63
9773,1995,56.71
9773,1996,61.97
9773,1997,57.57
9773,1998,63.33
9773,1999,63.51
9773,2000,70.75
9773,2001,64.71
9773,2002,70.08
9773,2003,56.95
9773,2004,67.78
9773,2005,68.42
9773,2006,69.19
9773,2007,72.75
9773,2008,71.3
9773,2009,75.46
9773,2010,76.64
9773,2011,84.83
9773,2012,85.6
9773,2013,69.44
9773,2014,89.45
9773,2015,66.47
9773,2016,81.0
9773,2017,96.72
9773,2018,74.76
9773,2019,92.39
9773,2020,97.29
9773,2021,85.71
9774,1979,53.13
9774,1980,49.28
9774,1981,59.86
9774,1982,58.91
9774,1983,52.19
9774,1984,51.51
9774,1985,57.54
9774,1986,56.85
9774,1987,50.69
9774,1988,58.7
9774,1989,60.3
9774,1990,61.91
9774,1991,53.45
9774,1992,59.81
9774,1993,66.28
9774,1994,62.03
9774,1995,58.12
9774,1996,62.41
9774,1997,58.15
9774,1998,63.19
9774,1999,64.91
9774,2000,71.68
9774,2001,64.06
9774,2002,70.15
9774,2003,60.78
9774,2004,70.12
9774,2005,66.81
9774,2006,68.79
9774,2007,75.23
9774,2008,68.21
9774,2009,73.39
9774,2010,73.66
9774,2011,87.37
9774,2012,78.89
9774,2013,64.42
9774,2014,89.66
9774,2015,77.04
9774,2016,80.73
9774,2017,102.74
9774,2018,87.47
9774,2019,98.16
9774,2020,97.96
9774,2021,88.63
9775,1979,52.4
9775,1980,47.79
9775,1981,58.62
9775,1982,55.72
9775,1983,49.99
9775,1984,52.31
9775,1985,52.31
9775,1986,55.59
9775,1987,53.22
9775,1988,57.27
9775,1989,62.53
9775,1990,63.96
9775,1991,55.61
9775,1992,61.19
9775,1993,66.92
9775,1994,59.03
9775,1995,60.08
9775,1996,62.59
9775,1997,61.92
9775,1998,63.68
9775,1999,64.13
9775,2000,67.79
9775,2001,63.94
9775,2002,70.49
9775,2003,66.53
9775,2004,64.98
9775,2005,67.41
9775,2006,63.74
9775,2007,69.51
9775,2008,67.84
9775,2009,70.95
9775,2010,71.14
9775,2011,78.81
9775,2012,70.39
9775,2013,57.72
9775,2014,74.17
9775,2015,57.47
9775,2016,69.69
9775,2017,83.9
9775,2018,78.02
9775,2019,78.5
9775,2020,83.52
9775,2021,74.05
9776,1987,49.59
9776,1988,55.62
9776,1989,58.61
9776,1990,58.31
9777,1979,42.46
9777,1980,45.23
9777,1981,66.05
9777,1982,55.84
9777,1983,53.8
9777,1984,40.07
9777,1985,47.61
9777,1986,49.21
9777,1987,50.09
9777,1988,64.24
9777,1989,46.73
9777,1990,55.22
9777,1991,50.06
9777,1992,53.26
9777,1993,54.86
9777,1994,54.34
9777,1995,56.89
9777,1996,60.01
9777,1997,56.14
9777,1998,62.95
9777,1999,49.24
9777,2000,67.37
9777,2001,57.29
9777,2002,59.73
9777,2003,55.34
9777,2004,63.57
9777,2005,71.89
9777,2006,69.6
9777,2007,74.8
9777,2008,78.63
9777,2009,74.92
9777,2010,75.43
9777,2011,62.98
9777,2012,69.68
9777,2013,62.6
9777,2014,99.98
9777,2015,63.22
9777,2016,72.0
9778,1979,48.16
9778,1980,48.55
9778,1981,61.99
9778,1982,58.07
9778,1983,53.01
9778,1984,52.98
9778,1985,54.46
9778,1986,50.83
9778,1987,49.66
9778,1988,56.12
9778,1989,59.72
9778,1990,59.47
9778,1991,52.78
9778,1992,56.54
9778,1993,59.48
9778,1994,59.57
9778,1995,51.97
9778,1996,60.5
9778,1997,53.2
9778,1998,65.4
9778,1999,62.14
9778,2000,64.69
9778,2001,58.81
9778,2002,64.52
9778,2003,64.59
9778,2004,68.73
9778,2005,67.63
9778,2006,63.47
9778,2007,73.3
9778,2008,65.99
9778,2009,65.87
9778,2010,70.54
9778,2011,70.19
9778,2012,73.05
9778,2013,78.75
9778,2014,86.72
9778,2015,67.19
9778,2016,85.0
9779,1979,53.33
9779,1980,50.61
9779,1981,59.54
9779,1982,59.33
9779,1983,55.18
9779,1984,55.23
9779,1985,56.83
9779,1986,57.06
9779,1987,55.19
9779,1988,59.67
9779,1989,63.18
9779,1990,62.57
9779,1991,55.99
9779,1992,59.21
9779,1993,63.87
9779,1994,59.27
9779,1995,56.93
9779,1996,61.88
9779,1997,59.66
9779,1998,64.13
9779,1999,64.0
