district_no,year,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,DTR_accumulation_phase,temp_min_peak_growth,temp_max_peak_growth,spring_freezing_days,spring_temp_anomaly_hybrid,spring_precip_anomaly_hybrid,summer_temp_anomaly_hybrid,summer_precip_anomaly_hybrid,avg_elevation,avg_soil_pawc,producer_price_index,energy_price_index,fertilizer_price_index,kreisYield,lon,lat,winter_temp_anomaly,winter_precip_anomaly,national_avg_yield,national_avg_yield_lag1,producer_price_index_lag1
09377,1989,241.528240,15.433290,0.000000,14275214.000000,8.048590,11.548870,19.597460,13.000000,0.009610,-0.000160,-0.473530,-0.000160,575.968190,46.965035,133.500000,42.825000,47.275000,514.600000,12.199790,49.899241,0.971902,-0.618176,467.586541,453.415928,137.700000
09377,1990,186.516430,14.591370,1.000000,15224572.000000,8.625000,10.352720,18.977710,20.000000,-0.633810,0.000090,-0.231990,-0.000170,575.968190,46.965035,132.900000,46.300000,47.300000,561.700000,12.199790,49.899241,0.966468,-0.008194,490.509624,467.586541,133.500000
09377,1991,142.750560,16.275870,1.000000,15779987.000000,9.033890,11.819640,20.853540,17.000000,-0.162410,0.000070,-0.098130,0.000120,575.968190,46.965035,132.900000,49.500000,49.300000,521.100000,12.199790,49.899241,-0.403763,-0.146492,451.866847,490.509624,132.900000
09377,1992,184.199970,16.311300,2.000000,15694943.000000,9.065590,11.846540,20.912120,32.000000,-0.320610,-0.000140,-1.089680,0.000190,575.968190,46.965035,132.900000,48.475000,46.625000,490.200000,12.199790,49.899241,-0.278454,-0.048000,494.272634,451.866847,132.900000
09377,1993,242.376480,14.223620,0.000000,15040985.000000,8.308950,10.179770,18.488710,28.000000,-0.562090,0.000050,-0.663470,-0.000260,575.968190,46.965035,131.200000,49.075000,44.350000,559.100000,12.199790,49.899241,-0.860008,-0.055070,549.429078,494.272634,132.900000
09377,1994,236.184070,16.831500,6.000000,16350488.000000,8.752400,12.503310,21.255710,22.000000,-0.438350,-0.000200,-0.538420,-0.000200,575.968190,46.965035,131.200000,50.625000,44.050000,501.300000,12.199790,49.899241,0.227168,0.324424,492.390922,549.429078,131.200000
09377,1995,327.345920,15.837480,2.000000,15966696.000000,8.326530,11.766710,20.093240,30.000000,0.064620,-0.000070,-0.554670,0.000070,575.968190,46.965035,131.200000,49.775000,48.350000,519.800000,12.199790,49.899241,0.525574,0.285360,500.789844,492.390922,131.200000
09377,1996,275.271730,13.411210,0.000000,13492287.000000,7.145020,10.003050,17.148070,37.000000,-0.813480,0.000010,-0.640440,0.000110,575.968190,46.965035,117.900000,52.100000,50.225000,578.000000,12.199790,49.899241,-2.056622,-0.384690,525.054251,500.789844,131.200000
09377,1997,221.482380,15.613320,0.000000,15326520.000000,9.226250,11.096660,20.322910,24.000000,0.046440,-0.000020,-0.151720,-0.000050,575.968190,46.965035,124.700000,53.625000,48.125000,563.500000,12.199790,49.899241,-0.474443,0.001284,516.207372,525.054251,117.900000
09377,1998,289.034150,14.642690,3.000000,13385429.000000,7.748630,10.913970,18.662590,22.000000,0.288310,0.000030,0.174390,-0.000140,575.968190,46.965035,124.500000,50.525000,45.850000,606.800000,12.199790,49.899241,0.381254,-0.126307,543.027945,516.207372,124.700000
09377,2003,155.884110,17.073830,9.000000,17640994.000000,10.502580,11.777670,22.280250,29.000000,-0.131530,-0.000100,-0.355610,0.000160,575.968190,46.965035,127.800000,69.800000,50.675000,490.800000,12.199790,49.899241,-0.492388,0.217811,516.043763,543.027945,124.500000
09377,2004,249.757610,15.482690,0.000000,15826197.000000,8.575570,11.293890,19.869460,23.000000,0.459140,-0.000010,0.113710,-0.000060,575.968190,46.965035,124.000000,73.650000,53.325000,531.800000,12.199790,49.899241,-0.375136,-0.035397,603.409537,516.043763,127.800000
09377,2005,308.075230,15.393580,2.000000,15081597.000000,8.364860,11.296220,19.661080,25.000000,-0.258980,0.000080,0.354030,-0.000030,575.968190,46.965035,120.200000,82.925000,57.850000,594.900000,12.199790,49.899241,-0.342543,0.126851,600.803167,603.409537,124.000000
09377,2006,218.723560,16.816200,1.000000,16916378.000000,8.916380,12.354340,21.270720,29.000000,-0.364190,-0.000040,0.269910,-0.000010,575.968190,46.965035,105.300000,89.375000,66.425000,598.900000,12.199790,49.899241,-1.123991,-0.089344,576.210970,600.803167,120.200000
09377,2007,353.905940,14.609730,2.000000,14795711.000000,7.958600,10.693840,18.652430,20.000000,0.123720,0.000290,0.075300,0.000060,575.968190,46.965035,95.500000,90.400000,68.800000,639.500000,12.199790,49.899241,2.546879,0.098776,630.743067,576.210970,105.300000
09377,2008,252.493550,15.039760,0.000000,14720017.000000,8.225050,11.031190,19.256240,23.000000,0.905510,-0.000170,0.614410,-0.000130,575.968190,46.965035,89.200000,103.875000,101.750000,493.600000,12.199790,49.899241,0.391174,0.131846,614.898007,630.743067,95.500000
09377,2009,227.496480,16.319780,0.000000,16066475.000000,8.791060,11.971660,20.762720,20.000000,0.107970,-0.000070,-0.129470,0.000080,575.968190,46.965035,84.200000,91.175000,104.950000,524.100000,12.199790,49.899241,-0.789909,-0.020848,674.151519,614.898007,89.200000
09377,2010,375.835900,15.387010,4.000000,14927264.000000,8.188790,11.264110,19.452900,19.000000,-0.122490,-0.000050,-0.151020,0.000070,575.968190,46.965035,110.200000,97.400000,90.150000,545.100000,12.199790,49.899241,-0.922938,0.033867,644.870556,674.151519,84.200000
09377,2011,276.573580,15.600530,0.000000,15096484.000000,8.482160,11.466840,19.948990,18.000000,0.095130,0.000150,0.410810,0.000170,575.968190,46.965035,139.800000,110.075000,102.925000,520.500000,12.199790,49.899241,-0.877099,-0.026509,732.862810,644.870556,110.200000
09377,2012,189.168840,15.957580,2.000000,16148010.000000,9.248790,11.235430,20.484220,19.000000,0.071400,-0.000040,0.334810,-0.000050,575.968190,46.965035,155.300000,115.975000,113.000000,551.300000,12.199790,49.899241,0.163784,0.023109,704.022490,732.862810,139.800000
09377,2013,210.983540,16.165390,4.000000,16310756.000000,8.993150,11.561140,20.554300,36.000000,0.007200,0.000120,0.093250,0.000100,575.968190,46.965035,150.400000,115.450000,109.450000,604.500000,12.199790,49.899241,-1.060268,0.153901,653.596296,704.022490,155.300000
09377,2014,353.739960,15.757330,0.000000,15172495.000000,8.040820,11.810280,19.851090,15.000000,0.132050,0.000070,-0.094710,0.000090,575.968190,46.965035,106.800000,112.675000,100.250000,836.900000,12.199790,49.899241,1.606617,-0.279897,824.406695,653.596296,150.400000
09377,2015,160.914670,17.267010,14.000000,16405466.000000,9.621650,12.384720,22.006380,28.000000,-0.138630,0.000250,-0.089610,0.000150,575.968190,46.965035,109.900000,102.225000,102.700000,601.600000,12.199790,49.899241,1.271100,-0.116573,679.534016,824.406695,106.800000
09377,2016,245.020650,16.804270,0.000000,16326185.000000,9.266730,12.149530,21.416260,21.000000,0.544600,-0.000010,0.338780,0.000360,575.968190,46.965035,111.400000,95.325000,95.800000,801.000000,12.199790,49.899241,1.529102,0.146319,737.678500,679.534016,109.900000
09461,1980,298.876560,15.432450,0.583330,14180444.000000,8.154680,11.481060,19.635740,21.402780,-2.259110,66895290.184020,-1.224000,8273789.763450,267.822472,43.288783,131.400000,46.025000,49.725000,432.200000,10.898371,49.887064,0.147988,0.064202,418.496606,425.429261,127.700000
09461,1981,360.619630,15.836980,0.069440,14073460.000000,8.160580,11.874680,20.035260,10.736110,-0.251980,-0.000140,-0.179350,-0.000120,267.822472,43.288783,134.500000,53.925000,55.700000,496.500000,10.898371,49.887064,-1.037043,0.005093,471.524153,418.496606,131.400000
09461,1982,280.947140,17.171630,0.194440,15301427.000000,9.242330,12.705870,21.948200,27.125000,-0.727730,-0.000020,-0.170210,-0.000060,267.822472,43.288783,143.000000,57.225000,59.000000,470.300000,10.898371,49.887064,-1.550653,0.271647,462.747570,471.524153,134.500000
09461,1983,233.725740,17.533800,5.971430,16305335.000000,10.082560,12.531220,22.613780,18.042860,-0.747590,-0.000130,-1.176790,0.000250,267.822472,43.288783,145.100000,55.225000,56.250000,319.800000,10.898371,49.887064,0.298337,0.195045,374.505327,462.747570,143.000000
09461,1984,331.062400,15.052990,1.585710,14156471.000000,8.024620,11.185270,19.209890,30.928570,-0.356460,-0.000220,-0.222920,-0.000260,267.822472,43.288783,140.200000,57.650000,54.900000,480.900000,10.898371,49.887064,-1.089744,-0.098774,441.567676,374.505327,145.100000
09461,1985,262.805080,16.154810,0.561640,16073348.000000,9.654290,11.440500,21.094790,23.863010,-0.567790,-0.000040,-0.146730,-0.000240,267.822472,43.288783,137.700000,59.400000,57.625000,462.200000,10.898371,49.887064,-2.007533,-0.325521,458.653945,441.567676,140.200000
09461,1986,266.341670,15.311040,0.712330,15302297.000000,9.216730,10.802550,20.019280,26.904110,-0.489660,-0.000360,-0.694320,-0.000010,267.822472,43.288783,137.700000,44.750000,56.125000,467.300000,10.898371,49.887064,-1.721552,-0.049774,464.902483,458.653945,137.700000
09461,1987,312.896500,16.283270,0.014080,14572063.000000,8.127250,12.405010,20.532270,28.211270,-0.704080,0.000150,-0.458890,0.000090,267.822472,43.288783,137.700000,40.500000,47.675000,460.800000,10.898371,49.887064,-2.023675,0.208465,453.415928,464.902483,137.700000
09461,1989,297.401640,16.221320,0.957750,14982081.000000,8.433750,12.203590,20.637340,7.774650,-0.016560,-0.000270,-0.482860,-0.000180,267.822472,43.288783,133.500000,42.825000,47.275000,483.400000,10.898371,49.887064,0.818043,-0.633018,467.586541,453.415928,137.700000
09461,1990,235.241970,15.592560,1.281690,15977196.000000,9.337300,11.001160,20.338460,11.929580,-0.558690,-0.000030,-0.156810,-0.000180,267.822472,43.288783,132.900000,46.300000,47.300000,499.600000,10.898371,49.887064,0.967901,-0.034305,490.509624,467.586541,133.500000
09461,1991,203.736420,17.324530,2.042250,16314570.000000,9.390940,12.676270,22.067200,10.915490,-0.212970,0.000120,-0.099210,0.000110,267.822472,43.288783,132.900000,49.500000,49.300000,425.800000,10.898371,49.887064,-0.328482,-0.121007,451.866847,490.509624,132.900000
09461,1992,221.886250,17.385160,6.253520,16050770.000000,9.236160,12.882630,22.118800,21.056340,-0.324520,-0.000020,-1.106890,0.000210,267.822472,43.288783,132.900000,48.475000,46.625000,564.000000,10.898371,49.887064,-0.515010,-0.093824,494.272634,451.866847,132.900000
09461,1993,326.380430,15.286840,0.563380,15480190.000000,8.586100,11.127740,19.713840,24.295770,-0.575370,-0.000010,-0.684300,-0.000080,267.822472,43.288783,131.200000,49.075000,44.350000,544.000000,10.898371,49.887064,-0.666377,-0.099642,549.429078,494.272634,132.900000
09461,1994,277.989930,17.819170,7.183100,16687208.000000,8.947280,13.470790,22.418060,14.802820,-0.455390,-0.000140,-0.553180,-0.000230,267.822472,43.288783,131.200000,50.625000,44.050000,507.600000,10.898371,49.887064,0.171612,0.358634,492.390922,549.429078,131.200000
09461,1995,315.819700,16.757170,3.176470,16287712.000000,8.491920,12.662480,21.154400,26.897060,0.058410,-0.000030,-0.546810,0.000060,267.822472,43.288783,131.200000,49.775000,48.350000,531.200000,10.898371,49.887064,0.686922,0.260350,500.789844,492.390922,131.200000
09461,1996,314.453920,14.564300,0.000000,14650090.000000,7.873980,10.774490,18.648470,32.764710,-0.719030,-0.000010,-0.649320,0.000130,267.822472,43.288783,117.900000,52.100000,50.225000,562.100000,10.898371,49.887064,-1.807199,-0.413917,525.054251,500.789844,131.200000
09461,1997,240.291460,16.701610,0.132350,16141222.000000,9.729700,11.993460,21.723160,14.617650,0.014330,-0.000030,-0.203980,0.000120,267.822472,43.288783,124.700000,53.625000,48.125000,491.700000,10.898371,49.887064,-0.439826,0.008112,516.207372,525.054251,117.900000
09461,1998,305.881680,15.956450,5.117650,14116707.000000,8.465400,11.866710,20.332110,17.720590,0.278300,-0.000080,0.169510,-0.000040,267.822472,43.288783,124.500000,50.525000,45.850000,550.900000,10.898371,49.887064,0.318086,-0.132821,543.027945,516.207372,124.700000
09461,1999,258.587300,17.517720,1.861540,15577565.000000,8.967860,13.136470,22.104330,11.200000,-0.053150,-0.000080,0.055950,-0.000010,267.822472,43.288783,111.500000,52.750000,42.725000,594.900000,10.898371,49.887064,-0.349156,0.444936,557.620202,543.027945,124.500000
09461,2000,331.814640,16.025820,0.553850,15090332.000000,8.219720,12.141360,20.361080,15.184620,0.055280,-0.000030,0.311780,-0.000340,267.822472,43.288783,121.900000,63.125000,46.550000,653.200000,10.898371,49.887064,0.132140,0.239735,609.301708,557.620202,111.500000
09461,2001,305.041900,16.303300,2.938460,15219351.000000,8.469270,12.125920,20.595190,15.215380,-0.144690,0.000280,0.321780,-0.000300,267.822472,43.288783,126.700000,66.075000,53.875000,531.700000,10.898371,49.887064,0.953274,0.073532,550.028703,609.301708,121.900000
09461,2002,335.658700,16.286990,0.846150,15071090.000000,8.524060,12.147080,20.671140,20.492310,0.071510,-0.000200,0.016250,0.000070,267.822472,43.288783,119.800000,66.500000,50.950000,594.400000,10.898371,49.887064,0.411365,0.294312,579.628914,550.028703,126.700000
09461,2003,150.207020,18.339990,12.838240,18011146.000000,10.944660,12.844370,23.789040,26.132350,-0.143180,-0.000110,-0.369230,0.000190,267.822472,43.288783,127.800000,69.800000,50.675000,400.500000,10.898371,49.887064,-0.281000,0.196167,516.043763,579.628914,119.800000
09461,2004,266.558600,16.669100,0.338240,16330877.000000,8.878280,12.327140,21.205410,22.117650,0.516460,-0.000040,0.137920,-0.000070,267.822472,43.288783,124.000000,73.650000,53.325000,639.100000,10.898371,49.887064,-0.354963,-0.112762,603.409537,516.043763,127.800000
09461,2005,334.307860,16.303240,1.720590,15357947.000000,8.578580,12.142350,20.720930,19.529410,-0.221480,0.000100,0.369600,-0.000160,267.822472,43.288783,120.200000,82.925000,57.850000,595.700000,10.898371,49.887064,-0.583637,0.057204,600.803167,603.409537,124.000000
09461,2006,250.424120,17.777820,6.441180,17168654.000000,9.074810,13.333200,22.408010,27.529410,-0.293200,-0.000050,0.240690,-0.000010,267.822472,43.288783,105.300000,89.375000,66.425000,527.900000,10.898371,49.887064,-1.156744,-0.108130,576.210970,600.803167,120.200000
09461,2007,346.879200,15.626430,2.227270,15256897.000000,8.396430,11.505930,19.902360,14.090910,0.098920,0.000310,0.031780,0.000030,267.822472,43.288783,95.500000,90.400000,68.800000,600.400000,10.898371,49.887064,2.465889,0.165175,630.743067,576.210970,105.300000
09461,2008,284.715400,16.032480,0.469700,15410225.000000,8.555520,11.872140,20.427650,19.333330,0.949350,-0.000250,0.628660,-0.000100,267.822472,43.288783,89.200000,103.875000,101.750000,528.300000,10.898371,49.887064,0.277607,0.133540,614.898007,630.743067,95.500000
09461,2009,255.354190,17.315390,0.939390,16503767.000000,9.136410,12.811020,21.947430,13.181820,0.080450,-0.000000,-0.134890,-0.000010,267.822472,43.288783,84.200000,91.175000,104.950000,576.100000,10.898371,49.887064,-0.942514,-0.039578,674.151519,614.898007,89.200000
09461,2010,369.279970,16.350270,5.861540,15383381.000000,8.604450,12.023350,20.627800,17.692310,-0.123100,0.000030,-0.129200,0.000140,267.822472,43.288783,110.200000,97.400000,90.150000,618.700000,10.898371,49.887064,-0.707305,0.090968,644.870556,674.151519,84.200000
09461,2011,295.395480,16.742930,2.707690,15785475.000000,8.950070,12.407800,21.357870,17.184620,0.140330,0.000040,0.383820,0.000180,267.822472,43.288783,139.800000,110.075000,102.925000,666.200000,10.898371,49.887064,-0.834372,0.058038,732.862810,644.870556,110.200000
09461,2012,232.454670,17.096250,3.323080,16509390.000000,9.372010,12.387920,21.759940,15.107690,0.072060,0.000010,0.329250,-0.000050,267.822472,43.288783,155.300000,115.975000,113.000000,636.200000,10.898371,49.887064,0.144921,-0.016091,704.022490,732.862810,139.800000
09461,2013,254.934650,17.343070,5.676920,16685139.000000,9.364870,12.553600,21.918470,33.061540,0.001840,0.000070,0.130780,0.000140,267.822472,43.288783,150.400000,115.450000,109.450000,565.400000,10.898371,49.887064,-0.881908,0.152663,653.596296,704.022490,155.300000
09461,2014,345.256200,16.609220,1.261540,15209004.000000,8.156100,12.634940,20.791040,13.538460,0.102600,0.000090,-0.148850,0.000180,267.822472,43.288783,106.800000,112.675000,100.250000,683.600000,10.898371,49.887064,1.558099,-0.198470,824.406695,653.596296,150.400000
09461,2015,158.761930,18.298580,16.276920,16862350.000000,10.018040,13.229940,23.247970,23.338460,-0.216450,0.000160,-0.083790,-0.000000,267.822472,43.288783,109.900000,102.225000,102.700000,520.100000,10.898371,49.887064,1.232644,-0.081247,679.534016,824.406695,106.800000
09461,2016,242.278950,17.934100,1.603170,16927788.000000,9.589730,13.133660,22.723390,16.365080,0.505040,-0.000010,0.375950,0.000140,267.822472,43.288783,111.400000,95.325000,95.800000,691.000000,10.898371,49.887064,1.427277,0.080964,737.678500,679.534016,109.900000
09462,1980,298.876560,15.432450,0.583330,14180444.000000,8.154680,11.481060,19.635740,21.402780,-2.347720,65565652.656560,-1.210350,1502102.333310,381.111853,44.331341,131.400000,46.025000,49.725000,432.200000,11.584059,49.937127,-0.076010,0.059320,418.496606,425.429261,127.700000
09462,1981,360.619630,15.836980,0.069440,14073460.000000,8.160580,11.874680,20.035260,10.736110,-0.264630,-0.000130,-0.205610,-0.000150,381.111853,44.331341,134.500000,53.925000,55.700000,455.200000,11.584059,49.937127,-1.044989,0.056641,471.524153,418.496606,131.400000
09462,1982,280.947140,17.171630,0.194440,15301427.000000,9.242330,12.705870,21.948200,27.125000,-0.707890,0.000010,-0.135220,-0.000110,381.111853,44.331341,143.000000,57.225000,59.000000,460.100000,11.584059,49.937127,-1.477961,0.272704,462.747570,471.524153,134.500000
09462,1983,233.725740,17.533800,5.971430,16305335.000000,10.082560,12.531220,22.613780,18.042860,-0.756050,-0.000110,-1.201400,0.000200,381.111853,44.331341,145.100000,55.225000,56.250000,379.700000,11.584059,49.937127,0.278356,0.205922,374.505327,462.747570,143.000000
09462,1984,331.062400,15.052990,1.585710,14156471.000000,8.024620,11.185270,19.209890,30.928570,-0.360480,-0.000220,-0.245960,-0.000260,381.111853,44.331341,140.200000,57.650000,54.900000,450.800000,11.584059,49.937127,-1.245537,-0.081191,441.567676,374.505327,145.100000
09462,1985,262.805080,16.154810,0.561640,16073348.000000,9.654290,11.440500,21.094790,23.863010,-0.575620,-0.000050,-0.144360,-0.000310,381.111853,44.331341,137.700000,59.400000,57.625000,452.100000,11.584059,49.937127,-1.819132,-0.347879,458.653945,441.567676,140.200000
09462,1986,266.341670,15.311040,0.712330,15302297.000000,9.216730,10.802550,20.019280,26.904110,-0.475880,-0.000340,-0.660060,-0.000000,381.111853,44.331341,137.700000,44.750000,56.125000,546.800000,11.584059,49.937127,-1.723247,0.012500,464.902483,458.653945,137.700000
