district_no,year,kreisYield,precip_total_peak_growth,temp_mean_peak_growth,heat_stress_days_peak_growth,solar_rad_peak_growth,avg_elevation,avg_soil_pawc,Crop,Field_ha,Harvested_t,Yield_dt/ha,national_campaign_start_day_of_year,national_campaign_end_day_of_year,national_campaign_duration,kreisField_ha,winter_temp_anomaly,winter_precip_anomaly
09279,2021,92.08,304.7477722167969,17.071943283081055,0.0,15824580.0,406.1664700824181,44.82995494398418,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6456.172102935935,-0.5550500636721836,-0.05134707779020076
09375,2017,88.67,261.15533447265625,17.055849075317383,4.0,15791009.0,420.27434483932,42.50684605147087,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6825.199732786403,-2.6015264638927533,-0.5430602049466897
09375,2019,83.81,216.239990234375,17.97681999206543,7.0,16762225.0,420.27434483932,42.50684605147087,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,6855.706671278187,0.4371584881308763,0.09272335210817828
09375,2020,91.52,234.3613128662109,18.03280067443848,4.0,16649508.0,420.27434483932,42.50684605147087,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,6954.074420301454,0.7593012172009708,-0.004537273812346698
09375,2021,90.62,286.261962890625,16.838726043701172,0.0,15386646.0,420.27434483932,42.50684605147087,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6353.804474023181,-0.5785975390875819,0.017804818868826233
09471,2017,82.26,298.575927734375,16.667234420776367,1.0,15273233.0,354.51425311703053,46.39872623882177,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6331.802526435204,-1.9350899658669505,-0.5973378308870835
09471,2020,60.98,182.36602783203125,18.1507625579834,7.0,16512150.0,354.51425311703053,46.39872623882177,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4633.516806708727,0.7320526809625676,0.10368694140449985
09471,2021,60.57,265.5853271484375,16.776952743530273,0.0,14657827.0,354.51425311703053,46.39872623882177,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,4246.85430359285,-0.630397030580184,-0.01361761533510042
09473,2017,91.91,283.7816467285156,16.400108337402344,1.0,14966778.0,353.7904271423471,45.2185170585857,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7074.59239247094,-2.0666193677967044,-0.5979340574229114
09571,2017,91.73,307.0295715332031,16.494993209838867,2.0,15515093.0,449.6186755788706,44.64995754944797,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7060.737244710688,-2.1013615020672205,-0.6021390121460687
09571,2019,69.93,209.34999084472656,17.405548095703125,4.0,17080392.0,449.6186755788706,44.64995754944797,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5720.31461069662,0.25601955864220827,0.020001624322115497
09571,2020,57.23,197.75958251953125,17.86147689819336,6.0,16736373.0,449.6186755788706,44.64995754944797,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4348.5760388314275,0.7394950908317242,0.1396979061849868
09571,2021,83.25,263.2908630371094,16.373172760009766,0.0,14970773.0,449.6186755788706,44.64995754944797,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5837.058292456741,-0.4302355680465553,-0.0025953405992930056
09573,2017,72.33,300.53497314453125,16.879186630249023,2.0,15531889.0,355.12600336415136,39.8564981078154,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,5567.460208327963,-1.9780832552453944,-0.5889947807483378
09573,2019,72.17,197.1300048828125,17.936325073242188,5.0,16969092.0,355.12600336415136,39.8564981078154,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5903.547911539753,0.3109355545065,0.002215292812552949
09573,2020,64.93,191.10498046875,18.34686851501465,7.0,16709805.0,355.12600336415136,39.8564981078154,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4933.654415539483,0.7215619466240355,0.09629496872775634
09573,2021,84.83,254.875,16.87933921813965,0.0,14887620.0,355.12600336415136,39.8564981078154,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5947.839699088352,-0.6059061708535296,0.009420789431279886
09575,2017,95.23,305.82598876953125,16.811866760253906,1.0,15541732.0,356.623046133806,44.30047674715925,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7330.142895604478,-1.926146286893868,-0.6037937066108532
09575,2019,79.16,196.5186462402344,17.76471519470215,4.0,17118202.0,356.623046133806,44.30047674715925,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,6475.333970867214,0.2803147526809653,-0.019937881978185246
09575,2020,70.2,178.36732482910156,18.387758255004883,9.0,16764618.0,356.623046133806,44.30047674715925,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5334.091174663047,0.7041560007619978,0.13568829453807973
09575,2021,91.07,260.4599914550781,16.805269241333008,0.0,14917411.0,356.623046133806,44.30047674715925,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6385.356140468893,-0.5217297977191606,-0.0072021572544775925
09576,2017,76.22,300.3150329589844,16.879823684692383,2.0,15460385.0,416.8662560296776,43.01612137881482,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,5866.885346035633,-2.1842938417785263,-0.5952879649107135
09577,2019,62.62,227.5716857910156,17.452594757080078,4.0,16973658.0,490.3084003469995,45.34564951930825,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5122.352365534423,0.3116908216542811,0.05986652219356525
09672,2017,81.02,299.010009765625,16.03342056274414,0.0,15171787.0,378.590599867644,54.50920750922612,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6236.3559529756885,-2.16046943301302,-0.6234224038010904
09672,2019,62.39,195.4849853515625,17.011547088623047,4.0,16844570.0,378.590599867644,54.50920750922612,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5103.538231965709,0.4232615153436541,-0.10198727418276621
09672,2020,63.11,148.1099853515625,17.51286506652832,3.0,16429397.0,378.590599867644,54.50920750922612,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4795.363162863033,0.7260023781706195,0.14970404704051865
09672,2021,85.98,263.3287658691406,16.13399314880371,0.0,14745235.0,378.590599867644,54.50920750922612,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6028.471735560727,-0.5247700236701007,0.02069453855567338
09673,2017,86.98,292.7670288085937,15.782829284667969,0.0,14992167.0,399.6528141776127,52.04001503592565,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6695.115289926258,-2.1809197994227816,-0.6228804017252586
09673,2019,60.44,181.0179748535156,16.745328903198242,4.0,16582606.0,399.6528141776127,52.04001503592565,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,4944.027099535301,0.45028350656798466,-0.10289150618113685
09673,2020,68.93,154.95298767089844,17.17946434020996,4.0,16237405.0,399.6528141776127,52.04001503592565,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5237.5912346086025,0.7117916222989038,0.14405535559178673
09673,2021,75.48,272.89501953125,15.891576766967772,0.0,14523994.0,399.6528141776127,52.04001503592565,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5292.266185160778,-0.46944265383291395,0.03523470630063419
09674,2017,88.89,281.84307861328125,16.646770477294922,1.0,15209255.0,328.89888500557123,46.22027646058158,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6842.133802271155,-1.8556913824284038,-0.6164069594315327
09674,2019,59.55,173.96923828125,17.780410766601562,5.0,16814860.0,328.89888500557123,46.22027646058158,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,4871.224582682448,0.36864209809965587,-0.09072244106213923
09674,2020,68.18,157.67076110839844,18.153045654296875,7.0,16463297.0,328.89888500557123,46.22027646058158,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5180.603081033142,0.7104341121407174,0.12893587611085233
09674,2021,76.33,247.433837890625,16.784351348876953,0.0,14690943.0,328.89888500557123,46.22027646058158,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5351.8637773360115,-0.6038930413860157,0.006039987781255363
09675,2017,92.89,293.2750244140625,17.05147933959961,1.0,15516732.0,278.4854999450129,45.36807458445826,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7150.025974721201,-1.899116295805129,-0.6144891789826339
09675,2019,71.37,189.3150177001953,18.006654739379883,5.0,17182632.0,278.4854999450129,45.36807458445826,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5838.107446952919,0.29703932098431096,-0.08085094926211134
09675,2020,63.06,157.85501098632812,18.62067222595215,9.0,16775950.0,278.4854999450129,45.36807458445826,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4791.563952624669,0.7138098644093702,0.13722690132967674
09675,2021,84.8,262.8099975585937,17.122865676879883,0.0,14932134.0,278.4854999450129,45.36807458445826,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5945.736254658636,-0.601729252803807,0.011888835158171851
09676,2017,89.34,325.5419921875,16.799610137939453,1.0,15467107.0,297.1266770863703,58.32921233383006,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6876.771671671786,-2.2426314980531856,-0.6272291169855967
09676,2019,80.81,208.7729949951172,17.993650436401367,4.0,17325214.0,297.1266770863703,58.32921233383006,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,6610.30492907756,0.3832808814199211,-0.06124170332404688
09676,2020,72.89,151.1280059814453,18.638708114624023,9.0,16737295.0,297.1266770863703,58.32921233383006,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5538.48868548703,0.7201084410527301,0.18100869490182192
09677,2017,90.16,294.9782409667969,16.560710906982422,1.0,15354162.0,310.7730440507332,56.03867990623019,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6939.8895670240445,-2.2739895509981807,-0.6104096292002352
09677,2019,69.66,187.5011749267578,17.5399227142334,4.0,17125094.0,310.7730440507332,56.03867990623019,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,5698.228453898562,0.43390208720234114,-0.10009960352425273
09677,2020,76.56,142.2547149658203,18.1833438873291,9.0,16630432.0,310.7730440507332,56.03867990623019,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5817.350716982947,0.742094761386511,0.18440101750849935
09677,2021,87.75,264.17706298828125,16.624107360839844,0.0,14881683.0,310.7730440507332,56.03867990623019,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6152.574956913862,-0.4636203955406586,-0.027825945301033772
09678,2017,86.0,289.3345031738281,16.83824348449707,1.0,15382374.0,289.2862406787357,46.60291763957963,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6619.681707675996,-1.9106389158288266,-0.6235217541246088
09678,2019,57.44,189.10546875,17.847082138061523,4.0,17025808.0,289.2862406787357,46.60291763957963,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,4698.625357334674,0.3755409023706875,-0.11511273416411993
09678,2020,61.54,153.7581787109375,18.36589813232422,9.0,16631809.0,289.2862406787357,46.60291763957963,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,4676.067961378404,0.6875087740704657,0.13631103331810746
09678,2021,81.18,255.09817504882807,16.948511123657227,0.0,14874017.0,289.2862406787357,46.60291763957963,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5691.9206268064645,-0.5805003025972724,0.03312244617869764
09679,2017,95.47,286.072021484375,17.04975700378418,1.0,15535201.0,295.3339376478746,49.79183859996042,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7348.616425951481,-2.0923724444458003,-0.6254910732534618
09679,2019,79.29,179.42599487304688,17.932315826416016,5.0,17267840.0,295.3339376478746,49.79183859996042,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,6485.9680463625755,0.32884344563956347,-0.0922599435081497
09679,2020,72.46,149.5050048828125,18.59096908569336,9.0,16801342.0,295.3339376478746,49.79183859996042,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,5505.8154774371,0.7256603013842664,0.16159436624463774
09679,2021,89.47,258.3240051269531,17.05963134765625,0.0,14955354.0,295.3339376478746,49.79183859996042,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6273.172437550806,-0.5441819098178371,-0.005112752208132121
09771,2017,95.09,297.48004150390625,16.953622817993164,2.0,16003630.0,488.8423700832919,41.31451596523443,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7319.366669568727,-2.2549533906931742,-0.5653109854339855
09771,2019,94.89,311.1530456542969,17.631641387939453,5.0,16858454.0,488.8423700832919,41.31451596523443,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,7762.057105805836,0.1900149818357022,0.10478155029015435
09771,2020,99.54,271.5570068359375,17.713817596435547,4.0,16744707.0,488.8423700832919,41.31451596523443,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,7563.467742535039,0.7198486107168378,0.08823968276743788
09771,2021,89.75,350.7659606933594,16.743253707885742,0.0,15619923.0,488.8423700832919,41.31451596523443,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6292.804585561471,-0.4970575727300002,0.031958173411225754
09772,2017,94.89,309.7845458984375,16.64858055114746,2.0,16154431.0,510.956197286752,43.52074393646736,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7303.972060946225,-2.139185938335686,-0.5887707595113003
09772,2019,94.1,308.6545715332031,17.316177368164062,3.0,16977454.0,510.956197286752,43.52074393646736,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,7697.434647026337,0.19711207149680376,0.09563593272057913
09772,2020,94.69,299.2300109863281,17.436054229736328,3.0,16920642.0,510.956197286752,43.52074393646736,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,7194.944349413731,0.6925719294537771,0.10403907558854542
09772,2021,81.81,364.1709289550781,16.432262420654297,0.0,15749409.0,510.956197286752,43.52074393646736,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5736.092959830461,-0.5057894873801274,0.04406658923045237
09773,2017,96.72,274.6627502441406,16.863128662109375,2.0,15945269.0,454.5975139106636,41.17990861550313,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7444.832729842121,-2.1797876041061386,-0.6363336436162443
09773,2019,92.39,249.75997924804688,17.648632049560547,5.0,17119054.0,454.5975139106636,41.17990861550313,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,7557.55565397198,0.24622483554441033,0.055005832469819715
09773,2020,97.29,249.62815856933597,17.6958065032959,3.0,16905120.0,454.5975139106636,41.17990861550313,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,7392.503281808659,0.6567021852411585,0.14294231595566131
09773,2021,85.71,309.9454345703125,16.585121154785156,0.0,15662351.0,454.5975139106636,41.17990861550313,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6009.540735693299,-0.459260510474337,0.04940050277631913
09774,2017,102.74,286.4970092773437,16.597299575805664,2.0,16209305.0,506.25228386240246,43.53821514599303,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,7908.2104493794395,-2.0289935403695267,-0.6108847255776169
09774,2019,98.16,271.69598388671875,17.34484100341797,4.0,17185510.0,506.25228386240246,43.53821514599303,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,8029.5450048045195,0.2296238306352052,0.08073570929610097
09774,2020,97.96,279.821044921875,17.435131072998047,3.0,17095142.0,506.25228386240246,43.53821514599303,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,7443.412699002736,0.6632606082255847,0.10892837004491196
09774,2021,88.63,342.6610107421875,16.319469451904297,0.0,15865823.0,506.25228386240246,43.53821514599303,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,6214.275993518809,-0.49723904901441074,0.05925681839134245
09775,2017,83.9,294.9140014648437,16.48321533203125,1.0,16154102.0,515.0072983744109,43.576099256786335,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6458.0383171397225,-1.9823463424086754,-0.6101518058288511
09775,2019,78.5,276.4599914550781,17.187335968017578,3.0,17211524.0,515.0072983744109,43.576099256786335,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,6421.345587583077,0.21050108154446434,0.04449128160413807
09775,2020,83.52,292.8899841308594,17.370634078979492,3.0,17135284.0,515.0072983744109,43.576099256786335,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,6346.200782163215,0.6506437442200195,0.1127541245764363
09775,2021,74.05,346.3420104980469,16.20821189880371,0.0,15861468.0,515.0072983744109,43.576099256786335,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5192.002000677737,-0.4880859226219627,0.07298829214741187
09779,2017,89.63,284.7760314941406,16.59592056274414,2.0,15785869.0,460.92054801805193,42.67593741906976,Sugar beet,71100.0,6567700.0,923.7,254.0,24.5,-229.5,6899.0938541744135,-2.1933139051656667,-0.6206451605864118
09779,2019,94.07,238.5453338623047,17.45555877685547,4.0,17165898.0,460.92054801805193,42.67593741906976,Sugar beet,67600.0,5589600.0,826.4,258.5,15.0,-243.5,7694.980629604331,0.26269909085505105,0.04849787327906485
09779,2020,91.56,229.2666778564453,17.563480377197266,3.0,16859630.0,460.92054801805193,42.67593741906976,Sugar beet,63500.0,5308100.0,835.7,269.5,191.75,-77.75,6957.113788492145,0.7040125244774913,0.10858260202342906
09779,2021,83.52,279.4339599609375,16.37567710876465,0.0,15465785.0,460.92054801805193,42.67593741906976,Sugar beet,62900.0,5646400.0,897.1,257.8,22.0,-235.8,5855.989292324167,-0.44579596962205414,0.02746171155587329
12062,2017,73.01,214.947265625,17.702102661132812,2.0,14983638.0,102.26153647522072,36.17198747447048,Sugar beet,6300.0,448700.0,711.6,254.0,24.5,-229.5,646.3785825655164,-2.500777016451991,-0.5355509674369581
12062,2019,67.12,154.39865112304688,18.789447784423828,8.0,15910353.0,102.26153647522072,36.17198747447048,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,823.2215849170539,0.5002821729636366,0.03219574750315868
12063,2017,82.28,232.7152404785156,17.192548751831055,1.0,14246520.0,34.27972390292592,35.81629520224732,Sugar beet,6300.0,448700.0,711.6,254.0,24.5,-229.5,728.4485655867783,-2.3102022505788113,-0.5249931306075483
12063,2019,61.82,175.4943389892578,18.464496612548828,8.0,15230685.0,34.27972390292592,35.81629520224732,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,758.2174967159158,0.605100232962684,-0.20719982195320397
12063,2020,78.13,180.84521484375,18.42508125305176,5.0,15142778.0,34.27972390292592,35.81629520224732,Sugar beet,6700.0,425700.0,635.7,269.5,191.75,-77.75,823.4560314244831,1.0347875314394628,0.10666627236152881
12063,2021,68.86,220.58653259277344,17.873668670654297,0.0,13804186.0,34.27972390292592,35.81629520224732,Sugar beet,6800.0,464300.0,686.0,257.8,22.0,-235.8,682.5772584802081,-0.34381891091493344,-0.07507684591281227
12064,2017,67.79,253.29373168945312,17.187557220458984,1.0,14624406.0,47.27500580551489,36.64059745746665,Sugar beet,6300.0,448700.0,711.6,254.0,24.5,-229.5,600.1644173690777,-2.3792966431458353,-0.5225239365653489
12064,2019,56.83,177.6928253173828,18.48463630676269,8.0,15302735.0,47.27500580551489,36.64059745746665,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,697.0155344284292,0.493977544908887,-0.1428803634645689
12064,2020,42.86,181.88031005859372,18.54989051818848,7.0,15312525.0,47.27500580551489,36.64059745746665,Sugar beet,6700.0,425700.0,635.7,269.5,191.75,-77.75,451.7256560457359,1.1732322016466128,0.08516692795352032
12069,2019,50.02,171.66513061523438,18.677217483520508,9.0,15483382.0,70.97111090237965,39.06239026621852,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,613.491413551118,0.6006188986639813,-0.17424498021253065
12070,2017,75.49,275.07000732421875,16.493572235107422,0.0,13598703.0,52.93772890964092,36.17088665928267,Sugar beet,6300.0,448700.0,711.6,254.0,24.5,-229.5,668.3347376780006,-2.3163809281547856,-0.5127226261555295
12070,2019,73.23,189.2068634033203,17.684019088745117,4.0,14627882.0,52.93772890964092,36.17088665928267,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,898.1602601828941,0.6086674024177796,-0.24340638258616265
12070,2020,74.04,179.75030517578125,17.674039840698242,3.0,14797101.0,52.93772890964092,36.17088665928267,Sugar beet,6700.0,425700.0,635.7,269.5,191.75,-77.75,780.3492201032732,0.9634944197737809,0.16390751565428152
12070,2021,81.77,200.0921936035156,17.509872436523438,0.0,13674670.0,52.93772890964092,36.17088665928267,Sugar beet,6800.0,464300.0,686.0,257.8,22.0,-235.8,810.5481037747111,-0.17793690658430705,-0.07970772729606723
12073,2017,70.55,264.8199768066406,16.6331729888916,0.0,14157742.0,54.7569700705869,35.820799452742165,Sugar beet,6300.0,448700.0,711.6,254.0,24.5,-229.5,624.5994932200681,-2.4624062391967527,-0.513677229194405
12073,2019,65.31,187.30706787109372,17.911319732666016,3.0,14996964.0,54.7569700705869,35.820799452742165,Sugar beet,7500.0,457000.0,611.5,258.5,15.0,-243.5,801.0220755502502,0.5737349695350531,-0.12744128291017653
12073,2020,67.05,191.1699981689453,17.661334991455078,4.0,15104993.0,54.7569700705869,35.820799452742165,Sugar beet,6700.0,425700.0,635.7,269.5,191.75,-77.75,706.6776770384179,1.1986737282368836,0.061411997779322824
12073,2021,70.94,254.83950805664065,17.58941650390625,0.0,13920391.0,54.7569700705869,35.820799452742165,Sugar beet,6800.0,464300.0,686.0,257.8,22.0,-235.8,703.1953342519018,-0.25036494007287047,-0.07981315622525909
13071,2017,73.11,243.1382598876953,16.365680694580078,0.0,13761824.0,62.05753027410464,38.64812536384011,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2176.534796598451,-2.4278034300808713,-0.542633285044551
13071,2019,67.96,190.87985229492188,17.441669464111328,3.0,14778440.0,62.05753027410464,38.64812536384011,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,2539.9565064692083,0.6305821039570105,-0.1549830049800056
13071,2020,73.35,194.3474273681641,17.270360946655273,2.0,14941039.0,62.05753027410464,38.64812536384011,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,2904.3791754236536,1.1220625138515743,0.1361833143663269
13071,2021,70.82,226.5070343017578,17.457794189453125,0.0,13927505.0,62.05753027410464,38.64812536384011,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,3071.547403103643,-0.16793157063978015,-0.05492078963394276
13072,2017,74.88,272.5914306640625,16.016450881958008,0.0,13878627.0,36.06949016828116,38.63362555388887,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2229.2289094418275,-2.185936252043348,-0.5918447048585713
13072,2019,77.78,198.4781646728516,17.107585906982422,0.0,14886357.0,36.06949016828116,38.63362555388887,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,2906.9719993109925,0.6383954403785879,-0.12819268124356376
13072,2020,80.78,178.7516326904297,16.99955177307129,0.0,15250381.0,36.06949016828116,38.63362555388887,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,3198.5787292532073,1.0213756804255354,0.17809922455141836
13072,2021,74.57,205.0205993652344,17.290935516357422,0.0,14243210.0,36.06949016828116,38.63362555388887,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,3234.1893511640587,-0.16309303326033842,-0.019034963554747097
13073,2017,79.26,262.7029113769531,16.130983352661133,0.0,14031502.0,14.737300532102989,43.14493181361785,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2359.624510715268,-2.2544230297635295,-0.6074702539725564
13073,2019,81.19,205.6651306152344,17.181617736816406,0.0,15079917.0,14.737300532102989,43.14493181361785,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,3034.418316071734,0.6323890294891612,-0.08811568054554686
13073,2020,82.62,215.2287750244141,17.033300399780273,0.0,15220959.0,14.737300532102989,43.14493181361785,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,3271.435684710324,1.0318777646617718,0.182239986368129
13073,2021,90.37,234.46682739257807,17.393369674682617,0.0,14339462.0,14.737300532102989,43.14493181361785,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,3919.454092325279,-0.10286891643028184,-0.05240891137509285
13074,2017,72.98,283.89630126953125,15.926660537719728,0.0,13734035.0,41.47393948165326,43.10618084867727,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2172.6646075195595,-2.2004147015076683,-0.6078097929069852
13074,2019,78.22,195.1676483154297,17.05431365966797,1.0,14682791.0,41.47393948165326,43.10618084867727,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,2923.4166853446363,0.6654182238788167,-0.1861374394558012
13074,2020,79.01,167.7323455810547,17.045867919921875,0.0,15184429.0,41.47393948165326,43.10618084867727,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,3128.493505797176,0.9981568450182294,0.22868397091276105
13074,2021,63.41,208.08102416992188,17.120214462280273,0.0,14068138.0,41.47393948165326,43.10618084867727,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,2750.1669137362605,-0.19047149688236686,-0.011709803073761238
13075,2017,73.54,248.55807495117188,16.50298309326172,0.0,13899733.0,17.711266955122902,41.0799393666064,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2189.3361912440173,-2.4279510823486135,-0.5335638107463614
13075,2019,70.15,185.56442260742188,17.67305564880371,3.0,14967939.0,17.711266955122902,41.0799393666064,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,2621.806193773028,0.6330130788243764,-0.09651799485901569
13075,2020,70.87,210.5959930419922,17.424283981323242,2.0,15022696.0,17.711266955122902,41.0799393666064,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,2806.1806702423223,1.1651805824916437,0.10074451388614847
13075,2021,71.76,259.1649780273437,17.65105438232422,0.0,14029327.0,17.711266955122902,41.0799393666064,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,3112.3163180841207,-0.1598718250739921,-0.021647358533211536
13076,2017,72.92,298.7283630371094,16.144800186157227,0.0,13457625.0,44.7086480808374,41.34521384306508,Sugar beet,22200.0,1656400.0,745.7,254.0,24.5,-229.5,2170.8783664062244,-2.163075989750439,-0.5532633868177516
13076,2019,70.64,194.3661346435547,17.26971435546875,2.0,14485286.0,44.7086480808374,41.34521384306508,Sugar beet,27500.0,2020800.0,735.8,258.5,15.0,-243.5,2640.1195941286774,0.632234731530275,-0.2404083908821859
13076,2020,77.22,170.61293029785156,17.278173446655273,2.0,14841263.0,44.7086480808374,41.34521384306508,Sugar beet,30200.0,2300900.0,762.7,269.5,191.75,-77.75,3057.6163589122634,0.9356203905413167,0.23466664459299724
13076,2021,50.36,195.89080810546875,17.310667037963867,0.0,13730874.0,44.7086480808374,41.34521384306508,Sugar beet,31700.0,2318900.0,730.9,257.8,22.0,-235.8,2184.1729344860137,-0.23024508221413953,-0.047991677308075076
14522,2017,85.53,258.01904296875,16.503541946411133,2.0,15070065.0,354.76248611154307,54.89524089500766,Sugar beet,15800.0,1278600.0,809.3,254.0,24.5,-229.5,1669.806003126398,-2.5510957344926624,-0.5215837748006893
