district_no,kreisYield,kreisField_ha,producer_price_index,precip_total_peak_growth,heat_stress_days_peak_growth,avg_elevation,winter_temp_anomaly,winter_precip_anomaly,yield_density
03354,76.04,9538.620503362026,100.0,178.51564,5.0,39.92315427805637,0.8564174984213082,0.2068651478096517,0.007971802627563052
03354,79.16,9465.83679310728,105.1,193.91814,0.0,39.92315427805637,-0.2740153247252124,-0.032782273406872564,0.008362704927395227
03355,75.58,9385.751622626782,96.7,323.3328,0.0,38.40780862308837,-2.1961068315133616,-0.573153601779144,0.008052631587835994
03355,68.11,10114.28118610616,95.4,84.74944,12.0,38.40780862308837,-0.9745032587821925,0.04793598727053605,0.006734042562196873
03355,76.38,10648.09490272604,90.0,202.59334,7.0,38.40780862308837,0.6536170305225824,-0.26630640010065887,0.007173114128920159
03355,75.45,9464.609639382756,100.0,177.94556,5.0,38.40780862308837,0.87351624454584,0.23289549235760743,0.007971802627556517
03355,77.89,9313.972054258797,105.1,192.58221,0.0,38.40780862308837,-0.27796812196106657,-0.029983872724273275,0.00836270492738082
03357,88.53,10993.92155532084,96.7,301.60342,0.0,27.1948989674917,-2.176693525966016,-0.5698757207435668,0.008052631587961495
03357,50.52,7502.180084012381,95.4,101.04769,10.0,27.1948989674917,-0.9667944237288566,-0.04658577186367663,0.006734042561965057
03357,71.66,9990.082230025506,90.0,216.04422,6.0,27.1948989674917,0.5547185779537358,-0.18866032294441037,0.007173114128875786
03357,68.88,8640.45476422378,100.0,194.70155,7.0,27.1948989674917,0.7799724735871223,0.20629758616418847,0.007971802627476179
03357,86.33,10323.214885661338,105.1,229.06577,0.0,27.1948989674917,-0.1849682104278827,-0.04983580246367958,0.008362704927468602
03358,84.89,10541.895412077103,96.7,352.77838,0.0,64.32476132692005,-2.2393886873519477,-0.5644429371513955,0.00805263158793009
03358,65.29,9695.513414195731,95.4,97.7944,10.0,64.32476132692005,-0.9069635472532127,0.004069200502624604,0.006734042562168116
03358,68.44,9541.183754157766,90.0,193.342,8.0,64.32476132692005,0.5867719568003622,-0.24843109888131565,0.007173114128842006
03358,79.94,10027.844858479224,100.0,188.34042,7.0,64.32476132692005,0.7879491928857192,0.21957079967948823,0.007971802627603827
03358,76.3,9123.842184361867,105.1,218.5288,0.0,64.32476132692005,-0.2551794787582935,-0.04217817985287042,0.008362704927362113
03359,72.99,9064.11763608797,96.7,296.27313,0.0,12.13256251059729,-2.1027492662304326,-0.6148745529805086,0.00805263158780555
03359,70.55,10476.619258255609,95.4,103.94564,9.0,12.13256251059729,-0.9597327142623726,0.04240274547796319,0.006734042562219901
03359,72.52,9097.064162333168,100.0,192.53438,7.0,12.13256251059729,0.80190226406188,0.23143037283910384,0.007971802627522485
03359,70.71,8455.398176359471,105.1,234.91064,0.0,12.13256251059729,-0.1926620309328655,-0.03153537977340215,0.008362704927289652
03360,70.09,8703.986917569611,96.7,327.08667,0.0,71.241791440513,-2.3081787031396175,-0.5629401211817946,0.008052631587768791
03360,74.95,11130.0157818038,95.4,86.76556,12.0,71.241791440513,-0.9017700383232636,0.05278278680453519,0.006734042562257633
03360,68.97,9615.070770372022,90.0,193.1689,9.0,71.241791440513,0.6219141512320334,-0.2892262008654781,0.007173114128847783
03360,73.71,9246.340311715085,100.0,186.24557,6.0,71.241791440513,0.8508647598904417,0.22536932962459888,0.007971802627536632
